Latitude,Longitude,Location ID,PV Capacity (kW),Wind Turbine Capacity (kW),Genset Capacity (kW),Battery Energy Capacity (kWh),Battery Power Capacity (kW),Total System Generation (kWh),Total PV Generation (kWh),Total Wind Generation (kWh),Total Genset Generation (kWh),Total Battery Generation (kWh),Total CO2 emissions (tonne),System NPC ($),System LCOE ($/kWh),Deficit Hours Fixed,Total Load Reduction (kWh),Total Load Served (kWh),Total Charging Prevented (kWh),Demand Not Served (kWh),Load Reduction Percentage,Demand Met Percentage,Project Lifetime (years)
-17.1187,144.4047,AUS.QLD.334276,24269,6000,17000,9000,1784,2603157269.131793,1317928905.2033231,270832585.3646912,1014395778.5637792,-19899.87821299881,663922.0370699934,129636920.48871449,0.2746048430984233,39575,0.0,1969558247.65,32558095.703571804,2.205524651799351e-09,0.0,100.0,25
-19.7033,134.2407,AUS.NT.334173,20118,7000,17000,5000,1587,2495273006.9556484,1160196248.460565,444416342.03127575,890660416.4638075,-17912.126121371304,582937.242575562,117375003.20486487,0.2486309009596906,27075,0.0,1969558247.65,22676955.436758477,2.3874235921539366e-09,0.0,100.0,25
-19.4354,134.0661,AUS.NT.334279,18427,33000,17000,5000,6924,3389597249.2788224,1066998296.798296,1868994678.9273293,453604273.55319697,-39693.466420133605,296883.9970405674,93073052.42432572,0.1971530244726715,6950,0.0,1969558247.65,13744835.129527995,1.000444171950221e-09,0.0,100.0,25
-19.7115,134.2901,AUS.NT.334637,18502,33000,17000,5000,1028,3389790907.119741,1067819908.296449,1868994678.9273293,452976319.8959626,-8692.605764626449,296473.00137190754,92932860.50470048,0.1968560613857111,18825,0.0,1969558247.65,13180875.764889527,7.73070496506989e-10,0.0,100.0,25
-25.5443,119.348,AUS.WA.568323,20952,7000,17000,9000,1876,2543875826.292294,1205780756.0058663,438932815.4345772,899162254.8518505,-20329.9010558632,588501.6958005362,119504050.67516838,0.253140779351801,37000,0.0,1969558247.65,39480897.33193554,2.467004378559068e-09,0.0,100.0,25
-24.237,115.9535,AUS.WA.652958,20894,8000,17000,5000,2410,2585952106.346764,1236953930.94095,445833417.712525,903164757.6932888,-28558.44018178772,591121.3339102574,118505757.93765923,0.2510261347002886,22275,0.0,1969558247.65,22411477.32811889,2.376054908381775e-09,0.0,100.0,25
-27.5191,120.588,AUS.WA.652960,16765,33000,17000,5000,5895,3355132936.106512,953072932.3273418,1946292734.381372,455767269.3977984,-42236.8813929961,298299.677820859,93054851.59072576,0.1971144703552476,6375,0.0,1969558247.65,13772308.775318457,9.094947017729281e-10,0.0,100.0,25
-19.486,133.9023,AUS.NT.335010,22056,7000,17000,8000,1774,2591528958.4286294,1261714128.371353,441080726.86782265,888734103.1894537,-18280.32629777748,581676.4705374974,118984213.95964544,0.2520396294697702,35475,0.0,1969558247.65,34801053.95454021,2.2964741219766442e-09,0.0,100.0,25
-12.9681,131.1124,AUS.NT.335011,26589,5000,17000,12000,1849,2571207655.128192,1344709586.7573416,147833082.33246937,1078664986.0383806,-15540.92477213118,705986.23336212,136237693.3210332,0.2885870032817564,48925,0.0,1969558247.65,36947560.53315059,1.1368683772161603e-09,0.0,100.0,25
-19.5535,134.0588,AUS.NT.335952,21632,7000,17000,9000,1952,2566573319.690991,1237346322.4342394,441080726.86782265,888146270.388929,-19834.743440660004,581291.7339695541,119059293.20141868,0.2521986669054742,36300,0.0,1969558247.65,38870811.33618899,1.932676241267472e-09,0.0,100.0,25
