Latitude,Longitude,Location ID,PV Capacity (kW),Wind Turbine Capacity (kW),Genset Capacity (kW),Battery Energy Capacity (kWh),Battery Power Capacity (kW),Total System Generation (kWh),Total PV Generation (kWh),Total Wind Generation (kWh),Total Genset Generation (kWh),Total Battery Generation (kWh),Total CO2 emissions (tonne),System NPC ($),System LCOE ($/kWh),Deficit Hours Fixed,Total Load Reduction (kWh),Total Load Served (kWh),Total Charging Prevented (kWh),Demand Not Served (kWh),Load Reduction Percentage,Demand Met Percentage,Project Lifetime (years)
-13.4996,131.713,AUS.NT.334824,24887,9000,17000,5000,2787,2601783588.1729417,1305587301.4127986,313292628.8789826,982903657.8811606,-39829.51176178469,643310.4440832196,128606136.74679343,0.2724213740168411,3200,0.0,1969558247.65,5359897.833080411,0.0,0.0,100.0,25
-19.4387,134.0281,AUS.NT.334931,24410,9000,17000,5000,2538,2776721907.4758954,1400107855.734499,566355266.2204136,810258785.5209829,-37841.314764450086,530314.3751234832,114024765.10164452,0.2415342219795903,2850,0.0,1969558247.65,3188941.891782194,0.0,0.0,100.0,25
-20.4447,140.7058,AUS.QLD.334994,22350,8000,17000,5000,2621,2650987280.343369,1279605927.0062177,451114776.8241529,920266576.5129983,-38061.72104354943,602314.4743277574,120682023.1231779,0.255636032540788,3300,0.0,1969558247.65,5424261.46626414,0.0,0.0,100.0,25
-20.2545,140.1558,AUS.QLD.335006,21478,8000,17000,5000,2387,2591367826.8396497,1224334660.5597866,449367133.46423286,917666032.8156302,-35978.068820629815,600612.4184778299,120198946.78748612,0.2546127507406102,3125,0.0,1969558247.65,4784249.508013669,2.273736754432321e-11,0.0,100.0,25
-20.5636,139.9752,AUS.QLD.335227,17392,31000,17000,5000,3883,3173744285.5982075,992140828.7749884,1603187602.952881,578415853.8703376,-60069.95827751963,378573.176358136,103715165.76663888,0.2196957989661149,6625,0.0,1969558247.65,11755763.601591056,1.1368683772161603e-10,0.0,100.0,25
-31.5161,145.8551,AUS.NSW.334374,24289,9000,17000,5000,2419,2651690937.852898,1253637225.2476869,500723170.5590673,897330542.0461441,-38275.49507567134,587302.8397692012,121807717.33016458,0.2580205467665273,3925,0.0,1969558247.65,4718929.336834913,4.5474735088646405e-11,0.0,100.0,25
-31.5212,145.8578,AUS.NSW.334832,24289,9000,17000,5000,2419,2651690937.852898,1253637225.2476869,500723170.5590673,897330542.0461441,-38275.49507567134,587302.8397692012,121807717.33016458,0.2580205467665273,3925,0.0,1969558247.65,4718929.336834913,4.5474735088646405e-11,0.0,100.0,25
-31.2586,146.8719,AUS.NSW.334834,22876,9000,17000,5000,2373,2559159308.862172,1172013914.863395,453452996.4941806,933692397.504596,-37622.80707742471,611101.674166758,124389402.46235327,0.2634892299007887,4150,0.0,1969558247.65,5184842.153215489,2.273736754432321e-11,0.0,100.0,25
-25.5443,119.348,AUS.WA.568323,20952,7000,17000,9000,1876,2543875826.292294,1205780756.0058663,438932815.4345772,899162254.8518505,-29810.45687542777,588501.6958005362,119504050.67516838,0.253140779351801,3575,0.0,1969558247.65,4832261.291142062,0.0,0.0,100.0,25
-24.237,115.9535,AUS.WA.652958,20894,8000,17000,5000,2410,2585952106.346764,1236953930.94095,445833417.712525,903164757.6932888,-36272.41624620989,591121.3339102574,118505757.93765923,0.2510261347002886,3900,0.0,1969558247.65,6055762.793491458,6.821210263296962e-11,0.0,100.0,25
-27.5191,120.588,AUS.WA.652960,20675,9000,17000,5000,2438,2593375403.520448,1175351194.3752,583355641.8331645,834668567.3120835,-37461.24434861583,546290.5773057586,114294741.32132985,0.242106102098059,4900,0.0,1969558247.65,6420685.319967671,0.0,0.0,100.0,25
