Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,7896130,-,b'New South Wales',b'Australia',-31.5,145.85,10,249,10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2020,1,3,2,0,0,0,0,-6.9,25.1,981,113,2.6,0.15
2020,1,3,3,0,0,0,0,-6.1000000000000005,24.700000000000003,981,101,2.8000000000000003,0.15
2020,1,3,4,0,0,0,0,-3.3000000000000003,24.3,981,90,3.3000000000000003,0.15
2020,1,3,5,0,0,0,0,2.1,24.200000000000003,981,81,3.9000000000000004,0.15
2020,1,3,6,0,317,47,89,7.9,26.400000000000002,982,72,4.5,0.15
2020,1,3,7,0,604,91,295,11.9,30.5,982,59,4.3,0.15
2020,1,3,8,0,762,116,522,11.600000000000001,35.2,982,33,4.5,0.15
2020,1,3,9,0,857,129,735,9.200000000000001,39.1,982,5,5,0.15
2020,1,3,10,0,931,128,916,7.6000000000000005,41.5,981,346,5.2,0.15
2020,1,3,11,0,960,134,1037,6.7,43.300000000000004,980,334,5.2,0.15
2020,1,3,12,0,966,139,1091,6.800000000000001,44.400000000000006,979,327,5.2,0.15
2020,1,3,13,0,248,525,767,7.4,45.1,978,323,5,0.15
2020,1,3,14,0,108,478,577,8,45.300000000000004,977,322,4.7,0.15
2020,1,3,15,0,860,150,844,8.3,45,977,323,4.5,0.15
2020,1,3,16,0,146,319,415,8.200000000000001,44.2,976,326,4.2,0.15
2020,1,3,17,0,412,178,374,8,43.1,976,331,4,0.15
2020,1,3,18,0,326,97,186,7.9,40.900000000000006,976,336,2.6,0.15
2020,1,3,19,0,83,26,32,7.800000000000001,37.1,977,342,1.7000000000000002,0.15
2020,1,3,20,0,0,0,0,7.5,35.7,977,342,2,0.15
2020,1,3,21,0,0,0,0,7.4,34.800000000000004,977,339,2.2,0.15
2020,1,3,22,0,0,0,0,7.7,34,978,338,2.4000000000000004,0.15
2020,1,3,23,0,0,0,0,8.3,33.7,978,342,2.6,0.15
2020,1,4,0,0,0,0,0,9,33.300000000000004,977,346,3.2,0.15
2020,1,4,1,0,0,0,0,9.700000000000001,33,977,346,3.9000000000000004,0.15
2020,1,4,2,0,0,0,0,10.4,32.4,977,345,4.2,0.15
2020,1,4,3,0,0,0,0,10.9,31.8,978,347,4.1000000000000005,0.15
2020,1,4,4,0,0,0,0,11.200000000000001,31,979,353,3.8000000000000003,0.15
2020,1,4,5,0,0,0,0,11.600000000000001,30.5,979,2,3.8000000000000003,0.15
2020,1,4,6,0,243,49,81,12,32.1,980,3,4.7,0.15
2020,1,4,7,0,0,88,88,12.3,35.9,981,345,6.300000000000001,0.15
2020,1,4,8,0,107,242,299,11.8,39.2,981,337,7,0.15
2020,1,4,9,0,797,147,709,11.3,41.5,980,333,6.800000000000001,0.15
2020,1,4,10,0,866,154,885,10.9,43.400000000000006,980,329,6.4,0.15
2020,1,4,11,0,889,166,1002,10.600000000000001,44.900000000000006,979,324,6,0.15
2020,1,4,12,0,892,176,1054,10.200000000000001,45.900000000000006,978,319,5.6000000000000005,0.15
2020,1,4,13,0,11,215,227,9.9,46.2,977,315,5.4,0.15
2020,1,4,14,0,293,473,741,9.5,46.2,977,312,5.1000000000000005,0.15
2020,1,4,15,0,339,388,662,9.3,45.6,976,307,4.9,0.15
2020,1,4,16,0,33,269,290,9.200000000000001,44.5,976,300,4.800000000000001,0.15
2020,1,4,17,0,0,20,20,9.3,43.2,976,293,4.5,0.15
2020,1,4,18,0,370,107,208,9.4,41.5,977,285,3.3000000000000003,0.15
2020,1,4,19,0,0,13,13,9.4,38.400000000000006,977,276,2,0.15
2020,1,4,20,0,0,0,0,9,37.1,978,265,2.2,0.15
2020,1,4,21,0,0,0,0,8.1,36,979,248,2.6,0.15
2020,1,4,22,0,0,0,0,7.1000000000000005,34.800000000000004,979,224,2.7,0.15
2020,1,4,23,0,0,0,0,6.4,33.5,979,204,2.9000000000000004,0.15
2020,1,5,0,0,0,0,0,6.6000000000000005,32,979,190,3,0.15
2020,1,5,1,0,0,0,0,7.7,30.5,979,180,2.9000000000000004,0.15
2020,1,5,2,0,0,0,0,8.9,29.3,979,177,3.1,0.15
2020,1,5,3,0,0,0,0,10.200000000000001,28.3,980,177,3.2,0.15
2020,1,5,4,0,0,0,0,11.3,27.3,981,177,3.3000000000000003,0.15
2020,1,5,5,0,0,0,0,11.9,26.700000000000003,982,176,3.6,0.15
2020,1,5,6,0,225,49,78,12.200000000000001,27.700000000000003,983,165,4.3,0.15
2020,1,5,7,0,520,104,277,12.100000000000001,30,983,156,3.7,0.15
2020,1,5,8,0,689,134,499,11.700000000000001,33,983,154,2.6,0.15
2020,1,5,9,0,788,153,707,10.700000000000001,36.9,983,192,1,0.15
2020,1,5,10,0,866,156,886,9.9,40.400000000000006,982,259,2.2,0.15
2020,1,5,11,0,893,166,1005,9.5,42.300000000000004,982,253,3.5,0.15
2020,1,5,12,0,902,174,1063,9.200000000000001,43.400000000000006,981,244,4.3,0.15
2020,1,5,13,0,899,174,1053,8.9,43.7,980,233,4.9,0.15
2020,1,5,14,0,869,177,974,8.5,43.2,980,223,5.6000000000000005,0.15
2020,1,5,15,0,812,178,834,7.9,42,979,214,6.4,0.15
2020,1,5,16,0,319,300,510,7.1000000000000005,40,979,205,7,0.15
2020,1,5,17,0,380,185,366,6.1000000000000005,37.7,980,198,7.2,0.15
2020,1,5,18,0,298,117,199,5.300000000000001,35.300000000000004,981,192,6.9,0.15
2020,1,5,19,0,51,23,27,4.9,33,982,189,6.6000000000000005,0.15
2020,1,5,20,0,0,0,0,4.6000000000000005,31.200000000000003,983,186,6.1000000000000005,0.15
2020,1,5,21,0,0,0,0,4.5,29.700000000000003,984,178,6.2,0.15
2020,1,5,22,0,0,0,0,4.7,28.6,984,166,6,0.15
2020,1,5,23,0,0,0,0,5.1000000000000005,27.700000000000003,983,154,5.6000000000000005,0.15
2020,1,6,0,0,0,0,0,5.5,26.8,982,145,5.1000000000000005,0.15
2020,1,6,1,0,0,0,0,6.2,26.200000000000003,982,143,4.4,0.15
2020,1,6,2,0,0,0,0,7.5,25.400000000000002,981,148,3.8000000000000003,0.15
2020,1,6,3,0,0,0,0,9,24.700000000000003,982,151,3.6,0.15
2020,1,6,4,0,0,0,0,10.600000000000001,24.200000000000003,982,144,3.6,0.15
2020,1,6,5,0,0,0,0,12,24.1,982,138,3.6,0.15
2020,1,6,6,0,17,44,47,13.4,26,982,119,3.8000000000000003,0.15
2020,1,6,7,0,117,138,177,13.200000000000001,29.400000000000002,982,76,3.7,0.15
2020,1,6,8,0,262,234,372,10.9,32.7,982,26,3.4000000000000004,0.15
2020,1,6,9,0,416,300,593,9,34.9,982,347,3.5,0.15
2020,1,6,10,0,122,433,535,8,36.1,982,321,3.5,0.15
2020,1,6,11,0,453,423,848,7.7,36.7,981,302,3.3000000000000003,0.15
2020,1,6,12,0,425,461,880,7.7,37.6,981,287,3.1,0.15
2020,1,6,13,0,432,455,877,7.5,38.900000000000006,980,276,3,0.15
2020,1,6,14,0,525,398,879,7.7,39.5,979,262,3.1,0.15
2020,1,6,15,0,168,417,553,8.1,39.6,979,243,3.3000000000000003,0.15
2020,1,6,16,0,236,316,471,8.700000000000001,38.6,979,223,4,0.15
2020,1,6,17,0,197,212,306,9.8,36.9,979,208,5.2,0.15
2020,1,6,18,0,167,110,157,11.100000000000001,34.4,980,197,6.300000000000001,0.15
2020,1,6,19,0,33,19,22,12.100000000000001,32,981,190,6.4,0.15
2020,1,6,20,0,0,0,0,12.5,30.400000000000002,982,185,6.1000000000000005,0.15
2020,1,6,21,0,0,0,0,12.5,29.6,982,179,6,0.15
2020,1,6,22,0,0,0,0,12.600000000000001,29,982,174,6.1000000000000005,0.15
2020,1,6,23,0,0,0,0,12.700000000000001,28.6,982,169,6.2,0.15
2020,1,7,0,0,0,0,0,12.9,28.1,981,164,5.800000000000001,0.15
2020,1,7,1,0,0,0,0,13.100000000000001,27.5,981,162,5.2,0.15
2020,1,7,2,0,0,0,0,13.3,27,980,160,4.800000000000001,0.15
2020,1,7,3,0,0,0,0,13.5,26.6,981,153,4.7,0.15
2020,1,7,4,0,0,0,0,13.700000000000001,26.3,981,147,4.1000000000000005,0.15
2020,1,7,5,0,0,0,0,13.9,26.1,982,142,3.6,0.15
2020,1,7,6,0,55,40,47,14,27.1,982,130,3.8000000000000003,0.15
2020,1,7,7,0,230,160,236,13.4,29.700000000000003,982,107,3.7,0.15
2020,1,7,8,0,420,233,454,11,33.6,982,59,3.4000000000000004,0.15
2020,1,7,9,0,581,254,661,9.3,37,982,17,4.3,0.15
2020,1,7,10,0,689,258,837,9.3,39,981,3,4.7,0.15
2020,1,7,11,0,757,254,963,10,40.400000000000006,981,358,4.800000000000001,0.15
2020,1,7,12,0,796,242,1024,10.8,41.300000000000004,980,357,4.800000000000001,0.15
2020,1,7,13,0,804,234,1019,11.5,41.900000000000006,979,357,4.800000000000001,0.15
2020,1,7,14,0,185,490,661,12,41.900000000000006,978,357,4.7,0.15
2020,1,7,15,0,397,370,691,12.3,41.5,978,357,4.4,0.15
2020,1,7,16,0,389,284,540,12.3,40.7,978,359,4.2,0.15
2020,1,7,17,0,0,124,124,12.4,39.300000000000004,978,3,3.9000000000000004,0.15
2020,1,7,18,0,89,112,136,12.600000000000001,37.6,979,10,3.3000000000000003,0.15
2020,1,7,19,0,1,26,26,13.200000000000001,35.5,979,18,2.7,0.15
2020,1,7,20,0,0,0,0,13.600000000000001,34.2,980,20,2.8000000000000003,0.15
2020,1,7,21,0,0,0,0,13.700000000000001,33.2,981,16,2.4000000000000004,0.15
2020,1,7,22,0,0,0,0,13.600000000000001,32.4,981,10,1.5,0.15
2020,1,7,23,0,0,0,0,13.5,31.400000000000002,981,0,0.6000000000000001,0.15
2020,1,8,0,0,0,0,0,13.4,30.5,981,177,0.2,0.15
2020,1,8,1,0,0,0,0,13.200000000000001,29.8,981,137,0.30000000000000004,0.15
2020,1,8,2,0,0,0,0,12.9,29.1,981,78,0.5,0.15
2020,1,8,3,0,0,0,0,12.8,28.6,981,49,1.1,0.15
2020,1,8,4,0,0,0,0,12.8,28.1,982,39,1.6,0.15
2020,1,8,5,0,0,0,0,13,27.900000000000002,983,35,2,0.15
2020,1,8,6,0,164,48,68,13.100000000000001,28.900000000000002,983,33,2.7,0.15
2020,1,8,7,0,441,117,261,13.100000000000001,31.6,984,19,3.5,0.15
2020,1,8,8,0,626,152,480,12.9,34.4,983,8,4,0.15
2020,1,8,9,0,748,166,689,12.700000000000001,36.9,983,0,3.9000000000000004,0.15
2020,1,8,10,0,897,129,882,12.600000000000001,39.300000000000004,983,351,3.4000000000000004,0.16
2020,1,8,11,0,928,134,1003,12.5,41.1,982,338,3,0.16
2020,1,8,12,0,942,137,1063,12.4,42.400000000000006,981,323,2.6,0.16
2020,1,8,13,0,170,531,697,12.3,43.1,980,306,2.4000000000000004,0.16
2020,1,8,14,0,62,445,502,12.200000000000001,43.1,979,290,2.3000000000000003,0.16
2020,1,8,15,0,647,270,793,12,42.6,978,277,2.2,0.16
2020,1,8,16,0,91,312,372,11.8,41.5,978,256,2.1,0.16
2020,1,8,17,0,243,209,325,11.9,40.2,978,225,2.4000000000000004,0.16
2020,1,8,18,0,196,135,189,12.100000000000001,38.7,979,198,2.7,0.16
2020,1,8,19,0,30,20,23,11.9,37,980,179,2.9000000000000004,0.16
2020,1,8,20,0,0,0,0,11.4,35.9,981,171,3.7,0.16
2020,1,8,21,0,0,0,0,10.8,34.6,981,166,4,0.16
2020,1,8,22,0,0,0,0,10.100000000000001,33.4,981,162,4.1000000000000005,0.16
2020,1,8,23,0,0,0,0,9.5,32.2,981,158,4.1000000000000005,0.16
2020,1,9,0,0,0,0,0,9.1,31,981,156,4,0.16
2020,1,9,1,0,0,0,0,8.8,30,980,153,3.9000000000000004,0.16
2020,1,9,2,0,0,0,0,8.6,29.1,980,150,3.8000000000000003,0.16
2020,1,9,3,0,0,0,0,8.6,28.3,980,147,3.6,0.16
2020,1,9,4,0,0,0,0,8.9,27.6,981,144,3.5,0.16
2020,1,9,5,0,0,0,0,9.5,27.3,981,139,3.4000000000000004,0.16
2020,1,9,6,0,114,43,57,10.9,29,982,130,3.7,0.16
2020,1,9,7,0,501,104,266,12.8,32.6,982,115,3.4000000000000004,0.16
2020,1,9,8,0,667,139,487,12.5,36.800000000000004,982,92,2.1,0.16
2020,1,9,9,0,763,163,694,11.5,39.800000000000004,982,78,0.30000000000000004,0.16
2020,1,9,10,0,722,237,842,10.9,41.800000000000004,981,236,1.6,0.15
2020,1,9,11,0,765,246,962,10.700000000000001,43.2,980,226,2.7,0.15
2020,1,9,12,0,784,252,1023,10.4,44.1,979,220,3.5,0.15
2020,1,9,13,0,799,240,1020,9.9,44.5,979,218,4.2,0.15
2020,1,9,14,0,771,239,946,9.1,44.400000000000006,978,217,4.5,0.15
2020,1,9,15,0,722,226,810,8.200000000000001,43.800000000000004,977,216,4.7,0.15
2020,1,9,16,0,649,204,632,7.300000000000001,42.800000000000004,977,214,4.6000000000000005,0.15
2020,1,9,17,0,537,166,423,6.300000000000001,41.400000000000006,977,212,4.4,0.15
2020,1,9,18,0,362,106,206,5.4,39.300000000000004,978,208,3.4000000000000004,0.15
2020,1,9,19,0,91,24,31,4.4,35.5,979,198,2.1,0.15
2020,1,9,20,0,0,0,0,3.3000000000000003,34.1,979,188,2.6,0.15
2020,1,9,21,0,0,0,0,2.1,32.800000000000004,980,174,2.6,0.15
2020,1,9,22,0,0,0,0,1.2000000000000002,31.400000000000002,980,158,2.4000000000000004,0.15
2020,1,9,23,0,0,0,0,0.7000000000000001,30.1,980,139,2.1,0.15
2020,1,10,0,0,0,0,0,0.7000000000000001,29.1,979,121,2.1,0.15
2020,1,10,1,0,0,0,0,1.4000000000000001,28.3,979,106,2.1,0.15
2020,1,10,2,0,0,0,0,3.1,27.700000000000003,978,94,2.2,0.15
2020,1,10,3,0,0,0,0,6,27.1,978,84,2.2,0.15
2020,1,10,4,0,0,0,0,9,26.6,979,76,2.2,0.15
2020,1,10,5,0,0,0,0,11.4,26.700000000000003,979,70,2.6,0.15
2020,1,10,6,0,163,44,63,12.9,28.900000000000002,979,65,3.8000000000000003,0.15
2020,1,10,7,0,424,119,256,12.8,32.5,979,53,3.8000000000000003,0.15
2020,1,10,8,0,593,166,474,8.8,37.5,979,26,4.7,0.15
2020,1,10,9,0,702,194,682,8.5,40.300000000000004,979,10,4.7,0.15
2020,1,10,10,0,771,210,855,8.9,42.5,978,356,4.5,0.16
2020,1,10,11,0,817,216,979,9.1,44.2,977,339,4.2,0.16
2020,1,10,12,0,837,219,1041,9,45.300000000000004,976,318,3.9000000000000004,0.16
2020,1,10,13,0,813,234,1028,8.8,45.900000000000006,976,303,4,0.16
2020,1,10,14,0,381,441,790,8.5,46.1,975,295,4.4,0.16
2020,1,10,15,0,534,317,750,8,45.900000000000006,974,288,4.800000000000001,0.16
2020,1,10,16,0,38,277,302,7.4,45.300000000000004,973,285,5,0.16
2020,1,10,17,0,92,212,256,6.800000000000001,44.1,973,285,5,0.16
2020,1,10,18,0,190,110,163,6.5,42.1,974,285,3.5,0.16
2020,1,10,19,0,52,26,30,6.7,38.2,974,267,2.2,0.16
2020,1,10,20,0,0,0,0,8,37.4,975,224,5.5,0.16
2020,1,10,21,0,0,0,0,12.600000000000001,34.4,977,205,9.600000000000001,0.16
2020,1,10,22,0,0,0,0,15.700000000000001,28.900000000000002,979,198,10,0.16
2020,1,10,23,0,0,0,0,14.9,25.1,981,191,9.3,0.16
2020,1,11,0,0,0,0,0,13.600000000000001,23.3,981,187,8.8,0.16
2020,1,11,1,0,0,0,0,12.8,22.1,981,185,8.5,0.16
2020,1,11,2,0,0,0,0,11.3,21,982,184,7.9,0.16
2020,1,11,3,0,0,0,0,8.5,20.200000000000003,982,183,7.300000000000001,0.16
2020,1,11,4,0,0,0,0,5.800000000000001,19.5,983,181,6.5,0.16
2020,1,11,5,0,0,0,0,4.4,19.1,984,177,5.6000000000000005,0.16
2020,1,11,6,0,0,22,22,3.8000000000000003,19.1,985,175,5.300000000000001,0.16
2020,1,11,7,0,0,91,91,3.6,19.700000000000003,985,174,5.2,0.16
2020,1,11,8,0,9,179,183,3.2,21.1,986,175,5.300000000000001,0.16
2020,1,11,9,0,99,333,402,2.3000000000000003,23.8,985,176,5.300000000000001,0.16
2020,1,11,10,0,52,385,429,1.4000000000000001,26.5,985,180,5.4,0.15
2020,1,11,11,0,244,494,722,0.5,28.5,985,183,5.6000000000000005,0.15
2020,1,11,12,0,463,461,915,-0.5,30,984,186,5.5,0.15
2020,1,11,13,0,1039,105,1120,-1.6,31.200000000000003,983,191,5.2,0.15
2020,1,11,14,0,360,452,783,-2.9000000000000004,32.4,982,198,5.1000000000000005,0.15
2020,1,11,15,0,574,303,768,-4,33.1,982,203,5.300000000000001,0.15
2020,1,11,16,0,992,84,739,-4.800000000000001,32.9,981,204,5.7,0.15
2020,1,11,17,0,908,74,510,-4.9,31.700000000000003,981,201,6.1000000000000005,0.15
2020,1,11,18,0,739,59,265,-4.3,29.400000000000002,982,197,5.800000000000001,0.15
2020,1,11,19,0,321,26,50,-3.3000000000000003,26.400000000000002,983,193,4.4,0.15
2020,1,11,20,0,0,0,0,-2.6,24.6,984,191,3.6,0.15
2020,1,11,21,0,0,0,0,-2.3000000000000003,23.700000000000003,985,186,4,0.15
2020,1,11,22,0,0,0,0,-2.1,22.8,985,182,4.2,0.15
2020,1,11,23,0,0,0,0,-1.9000000000000001,21.8,985,178,4.1000000000000005,0.15
2020,1,12,0,0,0,0,0,-1.6,20.8,984,176,4,0.15
2020,1,12,1,0,0,0,0,-1.2000000000000002,19.8,984,172,3.9000000000000004,0.15
2020,1,12,2,0,0,0,0,-0.4,18.7,984,170,3.6,0.15
2020,1,12,3,0,0,0,0,0.30000000000000004,17.8,984,169,3.3000000000000003,0.15
2020,1,12,4,0,0,0,0,0.9,17.1,984,169,3.5,0.15
2020,1,12,5,0,0,0,0,1.7000000000000002,16.6,985,171,3.8000000000000003,0.15
2020,1,12,6,0,439,34,83,2.8000000000000003,17.900000000000002,985,165,5,0.15
2020,1,12,7,0,752,64,302,3.1,20.5,985,159,4.800000000000001,0.15
2020,1,12,8,0,883,81,536,2.3000000000000003,23.700000000000003,985,157,4,0.15
2020,1,12,9,0,955,95,755,1.4000000000000001,26.5,985,160,3.4000000000000004,0.15
2020,1,12,10,0,999,104,936,0.8,28.8,984,163,3.1,0.16
2020,1,12,11,0,1022,110,1063,0.5,30.900000000000002,983,167,3.2,0.16
2020,1,12,12,0,1027,114,1122,0.5,32.6,982,169,3.4000000000000004,0.16
2020,1,12,13,0,509,451,948,0.6000000000000001,33.7,981,168,3.6,0.16
2020,1,12,14,0,1002,117,1037,0.7000000000000001,34.4,980,165,3.8000000000000003,0.16
2020,1,12,15,0,966,113,896,0.9,34.5,979,161,3.9000000000000004,0.16
2020,1,12,16,0,904,108,705,1.2000000000000002,34,979,154,3.9000000000000004,0.16
2020,1,12,17,0,802,95,479,1.9000000000000001,33,979,144,3.9000000000000004,0.16
2020,1,12,18,0,612,73,244,2.9000000000000004,31.3,980,134,3.2,0.16
2020,1,12,19,0,206,29,44,3.9000000000000004,27.6,980,130,1.6,0.16
2020,1,12,20,0,0,0,0,4.9,26.6,981,127,1.8,0.16
2020,1,12,21,0,0,0,0,6,26.1,981,118,2.3000000000000003,0.16
2020,1,12,22,0,0,0,0,6.9,25.700000000000003,982,108,3.2,0.16
2020,1,12,23,0,0,0,0,7.9,25.1,982,102,4.4,0.16
2020,1,13,0,0,0,0,0,8.9,23.8,981,97,5.300000000000001,0.16
2020,1,13,1,0,0,0,0,9.8,22.3,981,98,5.1000000000000005,0.16
2020,1,13,2,0,0,0,0,10.5,21.3,981,98,5.2,0.16
2020,1,13,3,0,0,0,0,11.200000000000001,20.6,981,96,5.6000000000000005,0.16
2020,1,13,4,0,0,0,0,11.600000000000001,20.200000000000003,981,93,5.7,0.16
2020,1,13,5,0,0,0,0,12,20.5,982,87,5.7,0.16
2020,1,13,6,0,194,44,65,12.8,23.1,982,69,6.800000000000001,0.16
2020,1,13,7,0,491,107,262,14.600000000000001,26.3,983,49,8.3,0.16
2020,1,13,8,0,663,144,484,15.4,28.6,983,41,8.1,0.16
2020,1,13,9,0,771,164,696,15.3,30.8,983,38,7.5,0.16
2020,1,13,10,0,827,181,869,15,32.800000000000004,983,35,6.9,0.16
2020,1,13,11,0,873,183,996,14.5,34.7,982,34,6.2,0.16
2020,1,13,12,0,888,186,1057,13.8,36.2,981,34,5.4,0.16
2020,1,13,13,0,909,170,1056,13.200000000000001,37.1,980,35,4.6000000000000005,0.16
2020,1,13,14,0,887,167,981,12.5,37.5,979,37,4,0.16
2020,1,13,15,0,848,159,847,11.9,37.6,979,41,3.7,0.16
2020,1,13,16,0,786,145,665,11.3,36.9,978,45,3.4000000000000004,0.16
2020,1,13,17,0,682,123,450,10.8,35.9,978,49,3.3000000000000003,0.16
2020,1,13,18,0,499,89,228,10.4,34.6,979,53,2.9000000000000004,0.16
2020,1,13,19,0,141,30,41,10.200000000000001,32,980,62,1.8,0.16
