Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Wind Speed,Generic Wind 1MW Power Output,Generic Wind 1MW Operating Status,AC Primary Load,AC Primary Load Served,Autosize Genset Power Output,Autosize Genset Operating Status,Autosize Genset Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1MWh Li-Ion Maximum Charge Power,Generic 1MWh Li-Ion Maximum Discharge Power,Generic 1MWh Li-Ion Charge Power,Generic 1MWh Li-Ion Discharge Power,Generic 1MWh Li-Ion Output Power,Generic 1MWh Li-Ion Energy Content,Generic 1MWh Li-Ion State of Charge,Generic 1MWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
,kW/m2,°,°,°,kW/m2,kW,m/s,kW,status,kW,kW,kW,status,L,kW,%,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kWh,%,$/kWh,kW,kW,kW,kW
4/12/2007 2:00,0,0,-59.77386,90,0,0,3.102686,34.38845,0,11346.78,11346.78,11312.39,0,2948.155,11346.78,0.303068,0,0,34.38845,0,0,0,0,64088.84,0,0,0,0,15200,20,0,12498.65,0,19034.39,0
4/12/2007 3:00,0,0,-72.87028,90,0,0,2.71698,0,0,8775.282,8775.282,8775.282,0,2349.46,8775.282,0,0,0,0,0,0,0,0,64088.84,0,0,0,0,15200,20,0,9652.811,0,19000,0
4/12/2007 4:00,0,0,-82.48559,90,0,0,3.895595,787.0171,0,13507.94,13507.94,12720.93,0,3280.535,13507.94,5.826328,0,0,787.0171,0,0,0,0,64088.84,0,0,0,0,15200,20,0,15252.25,0,19787.02,0
4/12/2007 5:00,0,0,-90.57489,90,0,0,5.167105,3599.516,0,9243.115,9243.115,5643.599,0,1610.459,9243.115,38.94268,0,0,3599.516,0,0,0,0,64088.84,0,0,0,0,15200,20,0,11967.19,0,22599.52,0
4/12/2007 6:00,0.01149347,0,-98.22619,90,0,0,5.027583,3158.549,0,9114.567,9114.567,5956.019,0,1684.182,9114.567,34.65385,0,0,3158.549,0,0,0,0,64088.84,0,0,0,0,15200,20,0,11605.3,0,22158.55,0
4/12/2007 7:00,0.1616938,10.84314,-106.2363,72.3575,0.2393138,3530.626,5.046269,3217.608,0,9450.52,9450.52,4750,0,1399.591,9450.52,71.40595,0,0,6748.233,1560.959,1482.911,0,0,64088.84,0,1969.666,0,-1969.666,17068.59,22.45867,0,12004.38,2824.5,22217.61,3530.626
4/12/2007 8:00,0.4493655,22.83968,-115.4144,57.53321,0.618643,9126.917,4.804661,2670.044,0,8577.279,8577.279,4750,0,1399.591,8577.279,137.5373,0,0,11796.96,1218.142,1157.235,0,0,62119.17,1772.7,7908.775,0,-7908.775,24571.52,32.33094,0,10770.03,7301.534,21670.04,10899.62
4/12/2007 9:00,0.5731601,33.84035,-126.7959,42.78027,0.7496169,11059.19,5.54448,4712.235,0,7547.115,7547.115,0,0,0,7547.115,208.9729,0,0,15771.43,2984.084,2834.88,0,0,54210.4,8890.597,8075.106,0,-8075.106,32232.23,42.41082,0,10657.94,8847.353,4712.235,19949.79
4/12/2007 10:00,0.6105448,43.06305,-141.7314,28.22459,0.7601851,11215.11,6.92521,9379.474,0,11086.65,11086.65,0,0,0,11086.65,185.7601,0,0,20594.58,1797.031,1707.18,0,0,46135.29,16158.19,9418.074,0,-9418.074,41167,54.1671,0,16885.05,8972.085,9379.474,27373.3
4/12/2007 11:00,0.6919021,49.23014,-161.3301,14.4894,0.8598948,12686.13,7.11475,10102.44,0,7814.91,7814.91,0,0,0,7814.91,291.6038,0,0,22788.58,0,0,2287.532,2173.155,36717.22,24634.46,14859.29,0,-14859.29,55263.76,72.71546,0,13647.62,10148.91,10102.44,37320.59
4/12/2007 12:00,0.5473254,50.84213,175.5804,8.385741,0.6156859,9083.29,5.616352,4972.708,0,9365.419,9365.419,0,0,0,9365.419,150.084,0,0,14056,4623.906,4392.71,0,0,21857.93,38007.82,4459.384,0,-4459.384,59494.31,78.28197,0,12788.32,7266.632,4972.708,47091.11
4/12/2007 13:00,0.4892266,47.37336,153.4175,19.43739,0.5381209,7938.965,6.508806,7933.344,0,9962.033,9962.033,0,0,0,9962.033,159.328,0,0,15872.31,2135.463,2028.69,0,0,17398.54,42021.27,5803.502,0,-5803.502,64999.99,85.52629,0,14924.91,6351.172,7933.344,49960.23
4/12/2007 14:00,0.5895249,39.87828,135.6154,33.64973,0.7439989,10976.31,3.90565,800.6431,0,8011.154,8011.154,0,0,0,8011.154,147.0069,0,0,11776.95,7590.012,7210.511,0,0,11595.04,47244.42,3386.296,0,-3386.296,68212.52,89.75329,0,9212.591,8781.046,800.6431,58220.73
4/12/2007 15:00,0.5255991,29.86693,122.1842,48.30631,0.6976137,10291.98,3.078922,23.63658,0,9680.624,9680.624,0,0,0,9680.624,106.5594,0,0,10315.62,10165.25,9656.988,0,0,8208.746,50292.09,126.731,0,-126.731,68332.74,89.91148,0,10660.5,8233.585,23.63658,60584.07
4/12/2007 16:00,0.3363258,18.42267,111.7727,63.09394,0.4771486,7039.432,2.241142,0,0,9817.28,9817.28,0,0,0,9817.28,71.7045,0,1.81899E-12,7039.432,10333.98,9817.28,0,0,8082.016,50406.14,0,3294.548,3294.548,64859.98,85.34206,0,10799.01,5631.545,0,57445.57
4/12/2007 17:00,0.1160178,6.181065,103.1383,77.93197,0.2205735,3254.148,3.179192,69.00309,0,10978.93,10978.93,0,0,0,10978.93,30.26844,0,0,3323.151,11484.13,10909.93,0,0,11742.62,47111.59,0,8229.986,8229.986,56184.82,73.92738,0,12111.33,2603.319,69.00309,50365.74
4/12/2007 18:00,0,0,95.35194,90,0,0,5.906005,5990.245,0,13074.34,13074.34,0,0,0,13074.34,45.81682,0,0,5990.245,7456.939,7084.092,0,0,20887.05,38881.61,0,7456.939,7456.939,48324.51,63.58487,0,17376.89,0,5990.245,38881.61
4/12/2007 19:00,0,0,87.63704,90,0,0,4.461442,1885.644,0,11001.9,11001.9,0,0,0,11001.9,17.13926,0,0,1885.644,9596.06,9116.257,0,0,29172.54,31424.67,0,9596.06,9596.06,38209.38,50.27549,0,13044.91,0,1885.644,31424.67
4/12/2007 20:00,0,0,79.13181,90,0,0,2.07947,0,0,6997.067,6997.067,0,0,0,6997.067,0,0,9.09495E-13,0,7365.333,6997.067,0,0,39834.83,21828.61,0,7365.333,7365.333,30445.63,40.06004,0,7696.773,0,0,21828.61
4/12/2007 21:00,0,0,68.51459,90,0,0,1.166132,0,0,11654.8,11654.8,0,0,0,11654.8,0,0,0,0,12268.21,11654.8,0,0,48018.53,14463.28,0,12268.21,12268.21,17513.81,23.04448,0,12820.28,0,0,14463.28
4/12/2007 22:00,0,0,53.24873,90,0,0,1.096461,0,0,8281.896,8281.896,6196.583,0,1740.949,8281.896,0,0,0,0,2195.066,2085.313,0,0,61649.88,2195.066,0,2195.066,2195.066,15200,20,0,9110.085,0,19000,2195.066
4/12/2007 23:00,0,0,28.62807,90,0,0,1.401093,0,0,8341.035,8341.035,8341.035,0,2246.988,8341.035,0,0,0,0,0,0,0,0,64088.84,0,0,0,0,15200,20,0,9175.139,0,19000,0
4/13/2007 12:00:00 AM,0,0,-7.323309,90,0,0,1.471935,0,0,11676.24,11676.24,11676.24,0,3034.016,11676.24,0,0,0,0,0,0,0,0,64088.84,0,0,0,0,15200,20,0,12843.87,0,19000,0
4/13/2007 1:00:00 AM,0,0,-39.8852,90,0,0,1.57215,0,0,5163.972,5163.972,5163.972,0,1497.279,5163.972,0,0,0,0,0,0,0,0,64088.84,0,0,0,0,15200,20,0,5680.37,0,19000,0
4/13/2007 2:00:00 AM,0,0,-60.30642,90,0,0,2.246299,0,0,8382.937,8382.937,8382.937,0,2256.876,8382.937,0,0,0,0,0,0,0,0,64088.84,0,0,0,0,15200,20,0,9221.23,0,19000,0
4/13/2007 3:00:00 AM,0,0,-73.33002,90,0,0,1.876292,0,0,8608.268,8608.268,8608.268,0,2310.048,8608.268,0,0,0,0,0,0,0,0,64088.84,0,0,0,0,15200,20,0,9469.095,0,19000,0
4/13/2007 4:00:00 AM,0,0,-82.89188,90,0,0,3.448001,231.0581,0,7751.907,7751.907,7520.849,0,2053.444,7751.907,2.980661,0,0,231.0581,0,0,0,0,64088.84,0,0,0,0,15200,20,0,8642.627,0,19231.06,0
4/13/2007 5:00:00 AM,0,0,-90.94956,90,0,0,4.291944,1569.973,0,8163.708,8163.708,6593.735,0,1834.668,8163.708,19.23113,0,0,1569.973,0,0,0,0,64088.84,0,0,0,0,15200,20,0,9765.065,0,20569.97,0
4/13/2007 6:00:00 AM,0.01253731,0,-98.58661,90,0,0,4.892746,2849.002,0,9526.665,9526.665,6677.663,0,1854.473,9526.665,29.90556,0,0,2849.002,0,0,0,0,64088.84,0,0,0,0,15200,20,0,11903.83,0,21849,0
4/13/2007 7:00:00 AM,0.2024818,10.68952,-106.5959,72.3046,0.3271614,4826.652,6.674745,8580.146,0,5946.12,5946.12,4750,0,1399.591,5946.12,225.4714,0,0,13406.8,0,0,7384.025,7014.824,64088.84,0,11841.48,0,-11841.48,26433.81,34.78133,0,10830.8,3861.322,27580.15,4826.652
4/13/2007 8:00:00 AM,0.2373693,22.65708,-115.7822,57.49767,0.2626033,3874.22,5.755372,5537.737,0,7251.099,7251.099,0,0,0,7251.099,129.8004,0,0,9411.957,1803.538,1713.361,0,0,52247.36,10657.33,2070.681,0,-2070.681,28398.23,37.36609,0,10745.08,3099.376,5537.737,14531.55
4/13/2007 9:00:00 AM,0.3645333,33.61475,-127.1713,42.76921,0.406236,5993.25,4.112706,1168.576,0,9296.246,9296.246,0,0,0,9296.246,77.03998,0,1.81899E-12,7161.826,8555.442,8127.67,0,0,50176.68,12520.94,0,2562.192,2562.192,25697.45,33.81242,0,10810.16,4794.6,1168.576,18514.19
4/13/2007 10:00:00 AM,0.1231965,42.77998,-142.0882,28.25726,0.116955,1725.452,3.524961,298.2201,0,12605.47,12605.47,4750,0,1399.591,12605.47,16.05392,0,1.81899E-12,2023.672,7954.995,7557.245,0,0,53023.56,9958.75,0,6229.543,6229.543,19130.93,25.17227,0,14015.12,1380.361,19298.22,11684.2
4/13/2007 11:00:00 AM,0.4661911,48.8852,-161.5918,14.63803,0.4990512,7362.565,4.420574,1802.571,0,7477.588,7477.588,4750,0,1399.591,7477.588,122.5681,0,0,9165.136,973.7025,925.0174,0,0,59945.28,3729.207,6388.862,0,-6388.862,25191.94,33.14728,0,9126.633,5890.052,20802.57,11091.77
4/13/2007 12:00:00 PM,0.7143026,50.45949,175.5103,8.766209,0.8930479,13175.25,4.768273,2580.003,0,8038.179,8038.179,0,0,0,8038.179,196.0052,0,0,15755.25,5745.448,5458.176,0,0,53556.41,9479.183,7429.798,0,-7429.798,32240.46,42.42165,0,10132,10540.2,2580.003,22654.43
4/13/2007 1:00:00 PM,0.7497474,46.99688,153.5375,19.65327,0.9590459,14148.92,5.115729,3437.141,0,9001.855,9001.855,0,0,0,9001.855,195.3605,0,0,17586.06,5857.594,5564.714,0,0,46126.62,16166,8291.33,0,-8291.33,40106.31,52.77145,0,11620.61,11319.14,3437.141,30314.93
4/13/2007 2:00:00 PM,0.3541189,39.53395,135.8399,33.79884,0.3673613,5419.727,5.814305,5721.165,0,7124.087,7124.087,0,0,0,7124.087,156.3834,0,0,11140.89,1476.76,1402.922,0,0,37835.29,23628.2,3942.966,0,-3942.966,43846.94,57.69333,0,10697.08,4335.781,5721.165,29047.93
4/13/2007 3:00:00 PM,0.2474917,29.55708,122.4477,48.42365,0.2509499,3702.296,8.248466,14809.07,0,11434.81,11434.81,0,0,0,11434.81,161.886,0,0,18511.36,0,0,3374.256,3205.543,33892.32,27176.87,6907.839,0,-6907.839,50400.29,66.31615,0,19982.82,2961.836,14809.07,30879.16
4/13/2007 4:00:00 PM,0.1904866,18.14021,112.0486,63.19104,0.2134233,3148.66,7.509311,11468.56,0,7529.941,7529.941,0,0,0,7529.941,194.1213,0,0,14617.22,0,0,3938.617,3741.687,26984.48,33393.92,6890.346,0,-6890.346,56937.05,74.91715,0,14017.21,2518.928,11468.56,36542.58
4/13/2007 5:00:00 PM,0.06334868,5.91737,103.4207,78.0134,0.08317637,1227.111,9.948243,20431.76,0,5995.295,5995.295,0,0,0,5995.295,361.2645,0,0,21658.87,0,0,14436.46,13714.64,20094.13,39595.23,14941.75,0,-14941.75,71112.04,93.56845,0,16810.71,981.6891,20431.76,40822.35
4/13/2007 6:00:00 PM,0,0,95.64412,90,0,0,8.550215,16094.65,0,10194.53,10194.53,0,0,0,10194.53,157.8754,476.5609,0,16094.65,0,0,5423.56,5152.382,5152.382,53042.81,5152.382,0,-5152.382,76000.02,100,0,19261.3,0,16094.65,53042.81
4/13/2007 7:00:00 PM,0,0,87.94657,90,0,0,3.982156,904.3204,0,5729.7,5729.7,0,0,0,5729.7,15.78303,0,9.09495E-13,904.3204,5079.347,4825.379,0,0,0,57679.96,0,5079.347,5079.347,70645.91,92.95513,0,6754.83,0,904.3204,57679.96
4/13/2007 8:00:00 PM,0,0,79.46826,90,0,0,6.109386,6725.091,0,6609.604,6609.604,0,0,0,6609.604,101.7473,0,0,6725.091,0,0,115.4866,109.7123,5643.719,52600.61,109.7123,0,-109.7123,70749.99,93.09208,0,10633.11,0,6725.091,52600.61
4/13/2007 9:00:00 PM,0,0,68.88419,90,0,0,4.160971,1288.418,0,9531.962,9531.962,0,0,0,9531.962,13.51681,0,1.81899E-12,1288.418,8677.415,8243.545,0,0,5534.006,52699.35,0,8677.415,8677.415,61603.2,81.05682,0,11129.37,0,1288.418,52699.35
4/13/2007 10:00:00 PM,0,0,53.6267,90,0,0,4.600019,2167.333,0,5142.161,5142.161,0,0,0,5142.161,42.14829,0,0,2167.333,3131.398,2974.828,0,0,15175.58,44021.93,0,3131.398,3131.398,58302.41,76.71368,0,6740.044,0,2167.333,44021.93
4/13/2007 11:00:00 PM,0,0,28.84428,90,0,0,5.306873,4014.676,0,10430.2,10430.2,0,0,0,10430.2,38.49089,0,0,4014.676,6753.182,6415.523,0,0,18654.91,40890.54,0,6753.182,6753.182,51183.93,67.34727,0,13480.56,0,4014.676,40890.54
4/14/2007 12:00:00 AM,0,0,-7.608305,90,0,0,4.380642,1730.207,0,9789.141,9789.141,0,0,0,9789.141,17.67476,0,1.81899E-12,1730.207,8483.089,8058.934,0,0,26158.45,34137.36,0,8483.089,8483.089,42241.97,55.58153,0,11633.16,0,1730.207,34137.36
4/14/2007 1:00:00 AM,0,0,-40.45119,90,0,0,3.441055,226.3665,0,9859.727,9859.727,0,0,0,9859.727,2.29587,0,0,226.3665,10140.38,9633.36,0,0,35584.1,25654.27,0,10140.38,10140.38,31553.08,41.5172,0,10958.88,0,226.3665,25654.27
4/14/2007 2:00:00 AM,0,0,-60.83914,90,0,0,4.498621,1961.219,0,9512.341,9512.341,0,0,0,9512.341,20.61763,0,0,1961.219,7948.55,7551.123,0,0,46851.19,15513.89,0,7948.55,7948.55,23174.57,30.49285,0,11444.18,0,1961.219,15513.89
4/14/2007 3:00:00 AM,0,0,-73.78815,90,0,0,3.506491,281.5067,0,8937.959,8937.959,4750,0,1399.591,8937.959,3.149564,0,0,281.5067,4112.055,3906.452,0,0,55682.91,7565.337,0,4112.055,4112.055,18840.08,24.78958,0,9972.509,0,19281.51,7565.337
4/14/2007 4:00:00 AM,0,0,-83.29595,90,0,0,3.625867,389.5292,0,8118.393,8118.393,4750,0,1399.591,8118.393,4.798108,0,0,389.5292,3135.646,2978.863,0,0,60251.86,3453.281,0,3135.646,3135.646,15534.82,20.44055,0,9124.996,0,19389.53,3453.281
4/14/2007 5:00:00 AM,0,0,-91.32174,90,0,0,7.919868,13383.92,0,7577.168,7577.168,4750,0,1399.591,7577.168,176.6348,0,0,13383.92,0,0,10556.75,10028.91,63735.91,317.6359,10028.91,0,-10028.91,25049.08,32.95931,0,15026.85,0,32383.92,317.6359
4/14/2007 6:00:00 AM,0.01054269,0,-98.94425,90,0,0,6.561885,8121.439,0,10132.23,10132.23,0,0,0,10132.23,80.15453,0,0,8121.439,2116.618,2010.787,0,0,53707,9343.658,0,2116.618,2116.618,22817.97,30.02364,0,15206.17,0,8121.439,9343.658
4/14/2007 7:00:00 AM,0.1608588,10.53567,-106.9522,72.25381,0.2485511,3666.906,3.187295,72.66956,0,7125.667,7125.667,4750,0,1399.591,7125.667,52.48035,0,0,3739.575,2424.207,2302.997,0,0,56058.8,7227.04,1242.698,0,-1242.698,23996.9,31.57486,0,7874.568,2933.524,19072.67,10893.95
4/14/2007 8:00:00 AM,0.396178,22.47406,-116.146,57.46495,0.5515819,8137.557,2.889187,0.7716648,0,9538.967,9538.967,4750,0,1399.591,9538.967,85.31667,0,0,8138.328,5040.205,4788.195,0,0,54816.1,8345.469,3097.351,0,-3097.351,26935.3,35.44118,0,10493.25,6510.045,19000.77,16483.03
4/14/2007 9:00:00 AM,0.6301036,33.38882,-127.5415,42.76196,0.8378335,12360.66,2.938263,6.295872,0,8085.393,8085.393,0,0,0,8085.393,152.9543,0,0,12366.96,8504.313,8079.097,0,0,51718.75,11133.08,3856.348,0,-3856.348,30593.76,40.25494,0,8897.08,9888.528,6.295872,23493.74
4/14/2007 10:00:00 AM,0.760325,42.49714,-142.4383,28.29539,0.9882282,14579.45,2.775401,0,0,8604.997,8604.997,0,0,0,8604.997,169.4301,0,0,14579.45,9057.892,8604.997,0,0,47862.4,14603.8,5521.561,0,-5521.561,35831.97,47.14732,0,9465.497,11663.56,0,29183.25
4/14/2007 11:00:00 AM,0.8093423,48.54164,-161.8468,14.79477,1.040429,15349.57,5.10991,3418.75,0,8600.816,8600.816,0,0,0,8600.816,218.2156,0,0,18768.32,5454.807,5182.066,0,0,42340.84,19573.2,9894.765,0,-9894.765,45218.97,59.49863,0,11170.27,12279.66,3418.75,34922.77
4/14/2007 12:00:00 PM,0.7605561,50.07934,175.4432,9.144294,0.9684487,14287.64,4.102424,1143.046,0,6925.697,6925.697,0,0,0,6925.697,222.8034,0,0,15430.69,6087.001,5782.651,0,0,32446.07,28478.49,8200.643,0,-8200.643,52998.78,69.73522,0,8189.79,11430.11,1143.046,42766.13
4/14/2007 1:00:00 PM,0.6747751,46.62308,153.6564,19.87175,0.8514393,12561.39,5.427856,4369.896,0,5898.857,5898.857,0,0,0,5898.857,287.0265,0,0,16931.29,1609.433,1528.962,0,0,24245.43,35859.07,10951.96,0,-10951.96,63388.72,83.40619,0,8673.69,10049.11,4369.896,48420.46
4/14/2007 2:00:00 PM,0.5833095,39.192,136.0618,33.94928,0.7444032,10982.27,8.224771,14723.46,0,8264.414,8264.414,0,0,0,8264.414,311.0412,4026.2,0,25705.73,0,0,2432.844,2311.202,13293.47,45715.83,13293.47,0,-13293.47,76000.02,100,0,16452.59,8785.818,14723.46,56698.1
4/14/2007 3:00:00 PM,0.4264488,29.24943,122.7087,48.54132,0.5491299,8101.381,5.142148,3520.64,0,8141.349,8141.349,0,0,0,8141.349,142.753,3237.477,0,11622.02,4863.904,4620.709,0,0,0,57679.96,0,0,0,76000.02,100,0,10715.8,6481.105,3520.64,65781.34
4/14/2007 4:00:00 PM,0.280846,17.85998,112.3224,63.28776,0.3943399,5817.745,7.676244,12335.67,0,8816.165,8816.165,0,0,0,8816.165,205.9106,9337.254,0,18153.42,0,0,0,0,0,57679.96,0,0,0,76000.02,100,0,15865.62,4654.196,12335.67,63497.7
4/14/2007 5:00:00 PM,0.09118259,5.656058,103.7015,78.09386,0.1778502,2623.846,7.043903,9835.034,0,6049.069,6049.069,0,0,0,6049.069,205.9636,6409.812,0,12458.88,0,0,0,0,0,57679.96,0,0,0,76000.02,100,0,11571.49,2099.077,9835.034,60303.8
4/14/2007 6:00:00 PM,0,0,95.93522,90,0,0,5.196398,3690.262,0,7130.86,7130.86,0,0,0,7130.86,51.7506,0,9.09495E-13,3690.262,3621.682,3440.598,0,0,0,57679.96,0,3621.682,3621.682,72182.43,94.97686,0,9689.077,0,3690.262,57679.96
4/14/2007 7:00:00 PM,0,0,88.25558,90,0,0,2.809328,0,0,5940.93,5940.93,0,0,0,5940.93,0,0,0,0,6253.61,5940.93,0,0,4024.091,54058.27,0,6253.61,6253.61,65590.55,86.30333,0,6535.023,0,0,54058.27
4/14/2007 8:00:00 PM,0,0,79.80506,90,0,0,3.744731,560.4244,0,5122.957,5122.957,0,0,0,5122.957,10.93947,0,0,560.4244,4802.666,4562.533,0,0,10972.55,47804.66,0,4802.666,4802.666,60528.09,79.6422,0,5915.465,0,560.4244,47804.66
4/14/2007 9:00:00 PM,0,0,69.25576,90,0,0,3.997118,924.5964,0,6011.452,6011.452,0,0,0,6011.452,15.38058,0,9.09495E-13,924.5964,5354.585,5086.856,0,0,16308.84,43002,0,5354.585,5354.585,54883.86,72.21559,0,7074.896,0,924.5964,43002
4/14/2007 10:00:00 PM,0,0,54.00974,90,0,0,2.623245,0,0,9749.502,9749.502,0,0,0,9749.502,0,0,1.81899E-12,0,10262.63,9749.502,0,0,22258.38,37647.41,0,10262.63,10262.63,44066.09,57.98169,0,10724.45,0,0,37647.41
4/14/2007 11:00:00 PM,0,0,29.06712,90,0,0,3.581696,349.5593,0,9430.041,9430.041,0,0,0,9430.041,3.706869,0,0,349.5593,9558.402,9080.481,0,0,33661.31,27384.78,0,9558.402,9558.402,33990.66,44.72454,0,10547.83,0,349.5593,27384.78
4/15/2007 12:00:00 AM,0,0,-7.897409,90,0,0,5.521729,4645.453,0,9411.131,9411.131,0,0,0,9411.131,49.36126,0,0,4645.453,5016.503,4765.678,0,0,44281.75,17826.38,0,5016.503,5016.503,28702.8,37.76683,0,12674.97,0,4645.453,17826.38
4/15/2007 1:00:00 AM,0,0,-41.0216,90,0,0,4.916596,2897.456,0,7641.691,7641.691,0,0,0,7641.691,37.91642,0,0,2897.456,4993.932,4744.235,0,0,49855.64,12809.88,0,4993.932,4993.932,23438.73,30.84043,0,9854.588,0,2897.456,12809.88
4/15/2007 2:00:00 AM,0,0,-61.37173,90,0,0,4.042058,993.1572,0,8692.085,8692.085,4750,0,1399.591,8692.085,11.42599,0,0,993.1572,3104.134,2948.928,0,0,55404.46,7815.943,0,3104.134,3104.134,20166.69,26.53511,0,10057.87,0,19993.16,7815.943
4/15/2007 3:00:00 AM,0,0,-74.24445,90,0,0,4.299648,1583.891,0,7083.919,7083.919,4750,0,1399.591,7083.919,22.35896,0,0,1583.891,789.5034,750.0282,0,0,58853.5,4711.809,0,789.5034,789.5034,19334.48,25.44009,0,8584.256,0,20583.89,4711.809
4/15/2007 4:00:00 AM,0,0,-83.69765,90,0,0,4.639379,2259.82,0,11602.44,11602.44,5616.434,0,1604.049,11602.44,19.4771,0,1.81899E-12,2259.82,3922.305,3726.19,0,0,59730.72,3922.305,0,3922.305,3922.305,15200,20,0,13892.6,0,21259.82,3922.305
4/15/2007 5:00:00 AM,0,0,-91.69129,90,0,0,6.418354,7667.827,0,7990.099,7990.099,4750,0,1399.591,7990.099,95.96661,0,0,7667.827,0,0,4427.729,4206.342,64088.84,0,4206.342,0,-4206.342,19190.49,25.25064,0,12623.02,0,26667.83,0
4/15/2007 6:00:00 AM,0.008724822,0,-99.29899,90,0,0,5.3606,4172.446,0,11849.93,11849.93,4750,0,1399.591,11849.93,35.21074,0,0,4172.446,3081.558,2927.48,0,0,59882.5,3785.708,0,3081.558,3081.558,15942.24,20.97663,0,15121.14,0,23172.45,3785.708
4/15/2007 7:00:00 AM,0.112391,10.38162,-107.3052,72.2052,0.1371372,2023.202,5.935399,6076.497,0,6662.612,6662.612,4750,0,1399.591,6662.612,121.5694,0,0,8099.698,0,0,4163.884,3955.69,63306.45,704.1502,5978.892,0,-5978.892,21614.32,28.43989,0,10367.12,1618.561,25076.5,2727.352
4/15/2007 8:00:00 AM,0.3660937,22.29068,-116.5056,57.43509,0.5074205,7486.038,6.430239,7702.715,0,7432.76,7432.76,0,0,0,7432.76,204.3488,0,0,15188.75,0,0,269.9553,256.4575,57327.56,6085.153,7742.496,0,-7742.496,28959.49,38.10459,0,12027.39,5988.831,7702.715,13571.19
4/15/2007 9:00:00 AM,0.5667143,33.16264,-127.9064,42.7585,0.7546616,11133.62,6.279654,7260.682,0,6828.545,6828.545,0,0,0,6828.545,269.3736,0,0,18394.3,0,0,432.137,410.5302,49585.06,13053.4,11544.15,0,-11544.15,39911.23,52.51477,0,11141.74,8906.893,7260.682,24187.01
4/15/2007 10:00:00 AM,0.699701,42.21463,-142.7818,28.3389,0.9109715,13439.67,7.185444,10309.96,0,10075.98,10075.98,0,0,0,10075.98,235.7055,0,0,23749.63,0,0,233.9803,222.2812,38040.92,23443.13,13661.96,0,-13661.96,52872.1,69.56854,0,16238.56,10751.74,10309.96,36882.8
4/15/2007 11:00:00 AM,0.6335843,48.19958,-162.0952,14.95917,0.7786087,11486.91,6.147914,6873.011,0,9265.787,9265.787,0,0,0,9265.787,198.1475,0,0,18359.92,2518.711,2392.776,0,0,24378.96,35738.89,8968.199,0,-8968.199,61380.08,80.76325,0,13628.87,9189.529,6873.011,47225.8
4/15/2007 12:00:00 PM,0.6130037,49.70181,175.3793,9.51983,0.7357321,10854.35,7.320883,10724.66,0,9912.677,9912.677,0,0,0,9912.677,217.6911,1.13687E-13,0,21579.01,0,0,811.9857,771.3865,15410.76,43810.27,11625.73,0,-11625.73,72409.23,95.27528,0,16266.28,8683.479,10724.66,54664.62
4/15/2007 1:00:00 PM,0.5886312,46.25209,153.7743,20.09247,0.7133576,10524.25,5.661857,5157.657,0,9344.775,9344.775,0,0,0,9344.775,167.8147,2331.732,0,15681.91,4407.494,4187.119,0,0,3785.028,54273.43,3785.028,0,-3785.028,76000.02,100,0,12858.08,8419.402,5157.657,64797.68
4/15/2007 2:00:00 PM,0.5741124,38.85259,136.2811,34.10085,0.7345698,10837.2,5.932941,6069.286,0,7872.611,7872.611,0,0,0,7872.611,214.7507,8938.962,0,16906.49,1898.238,1803.326,0,0,0,57679.96,0,0,0,76000.02,100,0,11694.52,8669.76,6069.286,68517.16
4/15/2007 3:00:00 PM,0.4998023,28.94413,122.9672,48.65919,0.6759481,9972.347,7.752512,12656.92,0,4934.432,4934.432,0,0,0,4934.432,458.5993,17694.84,0,22629.27,0,0,0,0,0,57679.96,0,0,0,76000.02,100,0,11756.34,7977.877,12656.92,67652.3
4/15/2007 4:00:00 PM,0.2768861,17.5821,112.5942,63.38397,0.3931413,5800.063,7.210896,10384.67,0,7593.705,7593.705,0,0,0,7593.705,213.1336,8591.03,0,16184.74,0,0,0,0,0,57679.96,0,0,0,76000.02,100,0,13545.41,4640.05,10384.67,63480.02
4/15/2007 5:00:00 PM,0.06973531,5.397264,103.9808,78.17325,0.1162369,1714.858,8.92051,17440.82,0,10076.44,10076.44,0,0,0,10076.44,190.1037,9079.239,0,19155.68,0,0,0,0,0,57679.96,0,0,0,76000.02,100,0,19804.49,1371.886,17440.82,59394.81
4/15/2007 6:00:00 PM,0,0,96.22518,90,0,0,8.473225,15833.9,0,8616.152,8616.152,0,0,0,8616.152,183.7699,7217.744,0,15833.9,0,0,0,0,0,57679.96,0,0,0,76000.02,100,0,17394.71,0,15833.9,57679.96
4/15/2007 7:00:00 PM,0,0,88.564,90,0,0,7.03502,9800.941,0,6617.733,6617.733,0,0,0,6617.733,148.1012,3183.208,0,9800.941,0,0,0,0,0,57679.96,0,0,0,76000.02,100,0,12179.98,0,9800.941,57679.96
