Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Wind Speed,Generic Wind 1MW Power Output,Generic Wind 1MW Operating Status,AC Primary Load,AC Primary Load Served,Autosize Genset Power Output,Autosize Genset Operating Status,Autosize Genset Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1MWh Li-Ion Maximum Charge Power,Generic 1MWh Li-Ion Maximum Discharge Power,Generic 1MWh Li-Ion Charge Power,Generic 1MWh Li-Ion Discharge Power,Generic 1MWh Li-Ion Output Power,Generic 1MWh Li-Ion Energy Content,Generic 1MWh Li-Ion State of Charge,Generic 1MWh Li-Ion Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
,kW/m2,Â°,Â°,Â°,kW/m2,kW,m/s,kW,status,kW,kW,kW,status,L,kW,%,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kWh,%,$/kWh,kW,kW,kW,kW
1/05/2007 18:00,0.1100965,9.858391,69.29486,91.93399,0.06987587,1030.887,9.902097,20358.84,0,8608.082,8608.082,0,0,0,8608.082,248.4842,12781.64,0,21389.72,0,0,0,0,0,57679.96,0,0,0,76000.02,100,0,19648.31,824.71,20358.84,58710.84
1/05/2007 19:00,0.008583401,0,61.87668,90,0,0,8.296724,15021.86,0,9326.903,9326.903,0,0,0,9326.903,161.0594,5694.954,0,15021.86,0,0,0,0,0,57679.96,0,0,0,76000.02,100,0,17770.52,0,15021.86,57679.96
1/05/2007 20:00,0,0,53.20555,90,0,0,9.817979,20225.91,0,13539.95,13539.95,0,0,0,13539.95,149.3795,6685.959,0,20225.91,0,0,0,0,0,57679.96,0,0,0,76000.02,100,0,25006.89,0,20225.91,57679.96
1/05/2007 21:00,0,0,42.70335,90,0,0,7.973712,13663.49,0,8323.359,8323.359,0,0,0,8323.359,164.1583,5340.129,0,13663.49,0,0,0,0,0,57679.96,0,0,0,76000.02,100,0,15987.44,0,13663.49,57679.96
1/05/2007 22:00,0,0,29.83981,90,0,0,5.975115,6209.594,0,9109.65,9109.65,0,0,0,9109.65,68.16501,0,0,6209.594,3052.691,2900.057,0,0,0,57679.96,0,3052.691,3052.691,72782.2,95.76603,0,13125.41,0,6209.594,57679.96
1/05/2007 23:00,0,0,14.51189,90,0,0,6.019957,6381.75,0,10855.35,10855.35,0,0,0,10855.35,58.789,0,1.82E-12,6381.75,4709.05,4473.597,0,0,3391.879,54627.27,0,4709.05,4709.05,67818.42,89.23475,0,15131.76,0,6381.75,54627.27
1/06/2007 0:00,0,0,-2.267698,90,0,0,3.750316,569.2513,0,6815.515,6815.515,0,0,0,6815.515,8.352285,0,9.09E-13,569.2513,6575.014,6246.263,0,0,8624.157,49918.21,0,6575.014,6575.014,60887.75,80.11544,0,7781.692,0,569.2513,49918.21
1/06/2007 1:00,0,0,-18.92807,90,0,0,4.703883,2420.054,0,10629.57,10629.57,0,0,0,10629.57,22.76719,0,0,2420.054,8641.596,8209.516,0,0,15929.73,43343.2,0,8641.596,8641.596,51778.71,68.12986,0,12902.55,0,2420.054,43343.2
1/06/2007 2:00,0,0,-33.64669,90,0,0,1.947595,0,0,9250.576,9250.576,0,0,0,9250.576,0,0,1.82E-12,0,9737.449,9250.576,0,0,25531.5,34701.61,0,9737.449,9737.449,41514.54,54.62438,0,10175.63,0,0,34701.61
1/06/2007 3:00,0,0,-45.84299,90,0,0,2.02784,0,0,9284.709,9284.709,0,0,0,9284.709,0,0,0,0,9773.378,9284.709,0,0,36350.89,24964.16,0,9773.378,9773.378,31212.49,41.06906,0,10213.18,0,0,24964.16
1/06/2007 4:00,0,0,-55.79642,90,0,0,1.860528,0,0,8118.697,8118.697,0,0,0,8118.697,0,0,0,0,8545.997,8118.697,0,0,47210.2,15190.78,0,8545.997,8545.997,22204.22,29.21607,0,8930.566,0,0,15190.78
1/06/2007 5:00,0.03700917,1.21943,-64.07764,102.0024,0.004338619,64.00819,4.04138,991.4749,0,10056.18,10056.18,4750,0,1399.591,10056.18,10.49586,0,0,1055.483,4541.798,4314.708,0,0,56705.75,6644.781,0,4477.79,4477.79,17484.21,23.00554,0,11557.54,51.20655,19991.47,6708.79
1/06/2007 6:00,0.1969668,13.0919,-71.25492,88.17449,0.07096042,1046.888,3.919301,819.1423,0,10289.8,10289.8,6417.477,0,1793.075,10289.8,18.13475,0,1.82E-12,1866.03,3213.879,3053.185,0,0,61681.07,2166.991,0,2166.991,2166.991,15200,20,0,11728.36,837.5103,19819.14,3213.879
1/06/2007 7:00,0.4246164,25.46012,-77.84666,74.36622,0.2876827,4244.219,5.762088,5565.034,0,10295.77,10295.77,4750,0,1399.591,10295.77,95.27458,0,0,9809.253,0,0,19.26311,18.29995,64088.84,0,4262.519,0,-4262.519,19243.78,25.32076,0,14107.87,3395.375,24565.03,4244.219
1/06/2007 8:00,0.6125701,38.13597,-84.40657,60.74165,0.5039824,7435.315,7.776487,12754.37,0,12691.48,12691.48,4750,0,1399.591,12691.48,159.0806,0,0,20189.68,0,0,4812.888,4572.243,59826.32,3836.267,12007.56,0,-12007.56,30635.15,40.3094,0,20337.81,5948.252,31754.37,11271.58
1/06/2007 9:00,0.7162715,50.95638,-91.77608,47.56946,0.6422269,9474.854,7.182184,10300.39,0,9338.047,9338.047,0,0,0,9338.047,211.7706,0,0,19775.24,0,0,962.3425,914.2254,47818.76,14643.07,10389.08,0,-10389.08,40491.1,53.27775,0,15422.05,7579.883,10300.39,24117.92
1/06/2007 10:00,0.7439505,63.6951,-101.9719,35.44643,0.6945385,10246.61,6.312436,7356.912,0,7746.848,7746.848,0,0,0,7746.848,227.2347,0,0,17603.53,410.4589,389.9359,0,0,37429.68,23993.24,9836.154,0,-9836.154,49822.5,65.5559,0,12199.99,8197.291,7356.912,34239.85
1/06/2007 11:00,0.8028083,75.62983,-123.1184,25.9604,0.7601215,11214.17,4.755811,2549.048,0,5064.457,5064.457,0,0,0,5064.457,271.7609,0,0,13763.21,2647.799,2515.409,0,0,27593.53,32845.78,8566.367,0,-8566.367,57949.27,76.24902,0,6845.426,8971.333,2549.048,44059.95
1/06/2007 12:00,0.929593,81.31517,167.7873,22.74161,0.8822421,13015.83,3.191182,74.42802,0,6554.258,6554.258,0,0,0,6554.258,199.7214,0,0,13090.25,6820.874,6479.831,0,0,19027.16,40555.51,6194.953,0,-6194.953,63826.31,83.98197,0,7246.898,10412.66,74.42802,53571.34
1/06/2007 13:00,0.9774714,72.66172,115.2341,28.047,0.9195516,13566.26,4.375853,1721.554,0,7004.93,7004.93,0,0,0,7004.93,218.2436,0,0,15287.81,5561.448,5283.376,0,0,12832.21,46130.97,8004.81,0,-8004.81,71420.34,93.97411,0,8566.2,10853.01,1721.554,59697.23
1/06/2007 14:00,0.8758512,60.35557,98.76839,38.4901,0.8051859,11879.01,2.390327,0,0,6903.192,6903.192,0,0,0,6903.192,172.0799,0,0,11879.01,7266.518,6903.192,0,0,4827.4,53335.3,4612.49,0,-4612.49,75796.13,99.73174,0,7593.512,9503.206,0,65214.3
1/06/2007 15:00,0.6053769,47.56187,89.67359,50.9851,0.5429693,8010.493,2.600975,0,0,8956.867,8956.867,0,0,0,8956.867,89.43409,0,0,8010.493,9428.281,8956.867,0,0,214.9109,57486.54,0,1417.788,1417.788,74301.66,97.76531,0,9852.554,6408.395,0,65497.03
1/06/2007 16:00,0.533822,34.76284,82.63693,64.31505,0.4296047,6338.011,1.54115,0,0,11735.58,11735.58,0,0,0,11735.58,54.00679,0,1.82E-12,6338.011,12353.24,11735.58,0,0,1790.231,56068.75,0,6015.233,6015.233,67961.04,89.4224,0,12909.14,5070.409,0,62406.76
1/06/2007 17:00,0.2332012,22.15243,76.13134,78.00774,0.1949682,2876.39,2.838424,0,0,11262.9,11262.9,0,0,0,11262.9,25.53863,0,1.82E-12,2876.39,11855.68,11262.9,0,0,8473.824,50053.52,0,8979.293,8979.293,58496.04,76.96845,0,12389.19,2301.112,0,52929.91
1/06/2007 18:00,0.1214816,9.894808,69.43455,91.83546,0.06397341,943.8077,3.406538,203.0541,0,11588.59,11588.59,0,0,0,11588.59,9.896475,0,1.82E-12,1146.862,11984.77,11385.54,0,0,18450.82,41074.22,0,11040.97,11040.97,46857.83,61.65503,0,12848.97,755.0461,203.0541,42018.03
1/06/2007 19:00,0.008145595,0,62.01714,90,0,0,2.158265,0,0,7318.208,7318.208,0,0,0,7318.208,0,0,9.09E-13,0,7703.377,7318.208,0,0,30718.56,30033.26,0,7703.377,7703.377,38737.76,50.97073,0,8050.029,0,0,30033.26
1/06/2007 20:00,0,0,53.3513,90,0,0,2.834425,0,0,6724.542,6724.542,0,0,0,6724.542,0,0,9.09E-13,0,7078.465,6724.542,0,0,39277.86,22329.88,0,7078.465,7078.465,31276.4,41.15316,0,7396.996,0,0,22329.88
1/06/2007 21:00,0,0,42.85617,90,0,0,2.506906,0,0,7681.049,7681.049,0,0,0,7681.049,0,0,9.09E-13,0,8085.315,7681.049,0,0,47142.82,15251.41,0,8085.315,8085.315,22753.73,29.93912,0,8449.154,0,0,15251.41
1/06/2007 22:00,0,0,29.99603,90,0,0,2.051191,0,0,10627.58,10627.58,4750,0,1399.591,10627.58,0,0,0,0,6186.921,5877.575,0,0,56126.51,7166.099,0,6186.921,6186.921,16232.15,21.35808,0,11690.33,0,19000,7166.099
1/06/2007 23:00,0,0,14.65894,90,0,0,0.99994,0,0,10712.23,10712.23,9782.013,0,2587.023,10712.23,0,2.27E-13,0,0,979.177,930.2181,0,0,63000.87,979.177,0,979.177,979.177,15200,20,0,11783.45,0,19000,979.177
1/07/2007 0:00,0,0,-2.150179,90,0,0,1.445111,0,0,10399.55,10399.55,10399.55,0,2732.747,10399.55,0,0,0,0,0,0,0,0,64088.84,0,0,0,0,15200,20,0,11439.5,0,19000,0
1/07/2007 1:00,0,0,-18.85373,90,0,0,2.055237,0,0,7136.293,7136.293,7136.293,0,1962.698,7136.293,0,0,0,0,0,0,0,0,64088.84,0,0,0,0,15200,20,0,7849.923,0,19000,0
1/07/2007 2:00,0,0,-33.61355,90,0,0,1.202098,0,0,6400.353,6400.353,6400.353,0,1789.034,6400.353,0,0,0,0,0,0,0,0,64088.84,0,0,0,0,15200,20,0,7040.388,0,19000,0
1/07/2007 3:00,0,0,-45.84104,90,0,0,1.454786,0,0,7871.348,7871.348,7871.348,0,2136.153,7871.348,0,0,0,0,0,0,0,0,64088.84,0,0,0,0,15200,20,0,8658.482,0,19000,0
1/07/2007 4:00,0,0,-55.81623,90,0,0,2.697387,0,0,11596.12,11596.12,11596.12,0,3015.109,11596.12,0,0,0,0,0,0,0,0,64088.84,0,0,0,0,15200,20,0,12755.73,0,19000,0
1/07/2007 5:00,0.03167883,1.077429,-64.11329,102.1103,0.007319021,107.9784,5.19525,3686.892,0,7425.002,7425.002,4750,0,1399.591,7425.002,51.10934,0,0,3794.87,0,0,1011.889,961.2946,64088.84,0,1069.273,0,-1069.273,16214.4,21.33474,0,10010.95,86.38274,22686.89,107.9784
1/07/2007 6:00,0.2367408,12.95346,-71.30381,88.27179,0.04906508,723.8632,5.406365,4306.81,0,6693.534,6693.534,4750,0,1399.591,6693.534,75.1572,0,0,5030.673,0,0,2363.275,2245.111,63019.57,962.3456,2968.974,0,-2968.974,19031.02,25.04081,0,9516.293,579.0905,23306.81,1686.209
1/07/2007 7:00,0.4649812,25.32495,-77.90892,74.4517,0.3071024,4530.719,3.47145,249.7983,0,9897.256,9897.256,4750,0,1399.591,9897.256,48.30145,9.09E-13,0,4780.518,5155.218,4897.458,0,0,60050.59,3634.423,0,624.4993,624.4993,18372.74,24.17465,0,11011.88,3624.575,19249.8,8165.142
1/07/2007 8:00,0.5963331,38.00318,-84.48489,60.81246,0.4927713,7269.917,2.367505,0,0,5256.202,5256.202,4750,0,1399.591,5256.202,138.3112,0,0,7269.917,532.8444,506.2021,0,0,60744.48,3009.923,6737.072,0,-6737.072,24764.09,32.58432,0,5781.822,5815.933,19000,10279.84
1/07/2007 9:00,0.7802634,50.82423,-91.87595,47.61964,0.6954869,10260.6,1.675386,0,0,9509.345,9509.345,0,0,0,9509.345,107.9002,0,0,10260.6,10009.84,9509.345,0,0,54007.41,9073.288,250.768,0,-250.768,25001.99,32.89735,0,10460.28,8208.483,0,19333.89
1/07/2007 10:00,0.9813313,63.55997,-102.0987,35.4633,0.9088431,13408.27,0.7916946,0,0,6480.762,6480.762,0,0,0,6480.762,206.8935,0,0,13408.27,6821.855,6480.762,0,0,53756.64,9298.979,6586.419,0,-6586.419,31250.41,41.11896,0,7128.838,10726.62,0,22707.25
1/07/2007 11:00,1.050766,75.48503,-123.205,25.9189,0.992409,14641.13,3.117664,41.16531,0,10596.73,10596.73,0,0,0,10596.73,138.555,0,0,14682.3,11111.12,10555.57,0,0,47170.22,15226.76,3530.011,0,-3530.011,34599.28,45.52536,0,11676.99,11712.91,41.16531,29867.89
1/07/2007 12:00,1.024592,81.22778,168.5614,22.62529,0.9725914,14348.76,3.48998,266.566,0,5911.771,5911.771,0,0,0,5911.771,247.2242,0,0,14615.33,5942.322,5645.206,0,0,43640.21,18403.77,8406.44,0,-8406.44,42574.32,56.01884,0,6636.231,11479.01,266.566,32752.53
1/07/2007 13:00,0.9295858,72.68515,115.7194,27.90096,0.8760667,12924.72,3.965763,882.1044,0,6942.845,6942.845,0,0,0,6942.845,198.8641,0,0,13806.83,6379.727,6060.74,0,0,35233.77,25969.56,6544.995,0,-6544.995,48783.45,64.18874,0,8078.182,10339.78,882.1044,38894.29
1/07/2007 14:00,0.8550906,60.40255,99.04893,38.34932,0.7877892,11622.35,3.885764,773.6945,0,7926.957,7926.957,0,0,0,7926.957,156.3784,0,0,12396.05,7529.75,7153.262,0,0,28688.78,31860.06,4092.603,0,-4092.603,52666.04,69.2974,0,9106.499,9297.882,773.6945,43482.41
1/07/2007 15:00,0.6857678,47.61282,89.87709,50.85563,0.6065558,8948.593,4.346207,1668,0,5899.195,5899.195,0,0,0,5899.195,179.9668,0,0,10616.59,4453.89,4231.195,0,0,24596.17,35543.4,4494.703,0,-4494.703,56930.09,74.908,0,7323.115,7158.875,1668,44491.99
1/07/2007 16:00,0.5150199,34.81112,82.80523,64.19661,0.4193751,6187.092,4.732753,2491.77,0,7956.962,7956.962,0,0,0,7956.962,109.0726,0,0,8678.863,5752.833,5465.191,0,0,20101.47,39588.63,434.2592,0,-434.2592,57342.06,75.45007,0,9998.543,4949.674,2491.77,45775.73
1/07/2007 17:00,0.3429601,22.19423,76.28285,77.89978,0.2219025,3273.756,6.249991,7173.609,0,9447.672,9447.672,0,0,0,9447.672,110.5814,0,0,10447.37,2393.75,2274.062,0,0,19667.21,39979.47,880.006,0,-880.006,58176.91,76.54855,0,13979.24,2619.005,7173.609,43253.22
1/07/2007 18:00,0.1655357,9.926904,69.57956,91.73811,0.0244403,360.5708,9.563681,19644.02,0,6240.182,6240.182,0,0,0,6240.182,320.5771,0,0,20004.59,0,0,13403.84,12733.65,18787.2,40771.47,13094.22,0,-13094.22,70599.17,92.89363,0,16686.21,288.4566,19644.02,41132.04
1/07/2007 19:00,0.006947188,0,62.1624,90,0,0,12.77136,21000,0,11288.92,11288.92,0,0,0,11288.92,186.0231,3718.464,0,21000,0,0,5992.618,5692.987,5692.987,52556.27,5692.987,0,-5692.987,76000.02,100,0,22917.81,0,21000,52556.27
1/07/2007 20:00,0,0,53.50135,90,0,0,12.82687,21000,0,7731.583,7731.583,0,0,0,7731.583,271.6132,13268.42,0,21000,0,0,0,0,0,57679.96,0,0,0,76000.02,100,0,19004.74,0,21000,57679.96
1/07/2007 21:00,0,0,43.01263,90,0,0,10.22356,20816.27,0,9377.525,9377.525,0,0,0,9377.525,221.9804,11438.74,0,20816.27,0,0,0,0,0,57679.96,0,0,0,76000.02,100,0,20723.41,0,20816.27,57679.96
1/07/2007 22:00,0,0,30.15481,90,0,0,10.45191,21000,0,4244.203,4244.203,0,0,0,4244.203,494.7925,16755.8,0,21000,0,0,0,0,0,57679.96,0,0,0,76000.02,100,0,15168.62,0,21000,57679.96
1/07/2007 23:00,0,0,14.80685,90,0,0,11.04481,21000,0,7786.798,7786.798,0,0,0,7786.798,269.6873,13213.2,0,21000,0,0,0,0,0,57679.96,0,0,0,76000.02,100,0,19065.48,0,21000,57679.96
