Source,Location ID,Latitude,Longitude,Time Zone,Elevation,DNI Units,DHI Units,GHI Units,Temperature Units
NASA Power,34149,-33.5265,149.1588,10,606,w/m2,w/m2,w/m2,c
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2022,1,1,0,0,0.0,0.0,0.0,0,15.18,0,0,3.49,0
2022,1,1,1,0,0.0,0.0,0.0,0,14.53,0,0,3.32,0
2022,1,1,2,0,0.0,0.0,0.0,0,14.05,0,0,3.28,0
2022,1,1,3,0,0.0,0.0,0.0,0,13.82,0,0,3.27,0
2022,1,1,4,0,0.0,0.0,0.0,0,13.64,0,0,3.17,0
2022,1,1,5,0,168.21,43.14,57.62,0,14.1,0,0,2.99,0
2022,1,1,6,0,478.47,109.5,254.38,0,15.86,0,0,3.51,0
2022,1,1,7,0,704.25,177.79,461.75,0,18.52,0,0,3.11,0
2022,1,1,8,0,682.33,226.91,657.97,0,21.33,0,0,2.25,0
2022,1,1,9,0,737.74,229.19,826.2,0,23.78,0,0,1.21,0
2022,1,1,10,0,534.24,246.31,865.92,0,25.62,0,0,0.24,0
2022,1,1,11,0,483.69,422.57,969.88,0,26.91,0,0,0.47,0
2022,1,1,12,0,551.39,341.59,964.97,0,27.71,0,0,0.69,0
2022,1,1,13,0,564.06,324.93,890.88,0,28.02,0,0,0.78,0
2022,1,1,14,0,665.53,237.41,793.75,0,27.97,0,0,0.86,0
2022,1,1,15,0,548.0,219.07,620.47,0,27.76,0,0,0.82,0
2022,1,1,16,0,628.17,118.49,420.33,0,27.04,0,0,0.65,0
2022,1,1,17,0,485.72,81.29,243.15,0,25.83,0,0,0.6,0
2022,1,1,18,0,247.1,39.31,79.75,0,24.08,0,0,1.37,0
2022,1,1,19,0,0.0,0.0,0.0,0,22.2,0,0,2.4,0
2022,1,1,20,0,0.0,0.0,0.0,0,20.59,0,0,3.57,0
2022,1,1,21,0,0.0,0.0,0.0,0,19.6,0,0,4.28,0
2022,1,1,22,0,0.0,0.0,0.0,0,18.86,0,0,4.21,0
2022,1,1,23,0,0.0,0.0,0.0,0,18.07,0,0,3.57,0
2022,1,2,0,0,0.0,0.0,0.0,0,17.17,0,0,3.41,0
2022,1,2,1,0,0.0,0.0,0.0,0,16.46,0,0,3.11,0
2022,1,2,2,0,0.0,0.0,0.0,0,15.85,0,0,2.81,0
2022,1,2,3,0,0.0,0.0,0.0,0,15.41,0,0,2.47,0
2022,1,2,4,0,0.0,0.0,0.0,0,14.98,0,0,2.17,0
2022,1,2,5,0,260.33,27.38,61.8,0,15.21,0,0,1.86,0
2022,1,2,6,0,681.19,57.21,267.1,0,17.54,0,0,1.03,0
2022,1,2,7,0,847.7,70.0,492.7,0,21.19,0,0,1.71,0
2022,1,2,8,0,935.91,73.21,706.47,0,24.38,0,0,1.91,0
2022,1,2,9,0,976.58,78.76,885.67,0,26.44,0,0,1.98,0
2022,1,2,10,0,958.6,109.88,1013.15,0,27.88,0,0,2.25,0
2022,1,2,11,0,857.17,166.38,1064.47,0,28.77,0,0,2.57,0
2022,1,2,12,0,623.15,307.15,1020.05,0,29.0,0,0,2.82,0
2022,1,2,13,0,714.88,248.3,955.72,0,28.95,0,0,3.01,0
2022,1,2,14,0,808.86,128.92,785.15,0,29.13,0,0,3.05,0
2022,1,2,15,0,703.36,169.84,672.65,0,29.07,0,0,2.95,0
2022,1,2,16,0,739.29,93.19,456.73,0,28.58,0,0,2.68,0
2022,1,2,17,0,416.53,90.41,251.0,0,27.5,0,0,1.97,0
2022,1,2,18,0,239.9,44.25,75.57,0,25.26,0,0,1.98,0
2022,1,2,19,0,0.0,0.0,0.0,0,22.69,0,0,3.15,0
2022,1,2,20,0,0.0,0.0,0.0,0,20.93,0,0,4.02,0
2022,1,2,21,0,0.0,0.0,0.0,0,20.02,0,0,4.07,0
2022,1,2,22,0,0.0,0.0,0.0,0,19.1,0,0,3.64,0
2022,1,2,23,0,0.0,0.0,0.0,0,18.27,0,0,3.36,0
2022,1,3,0,0,0.0,0.0,0.0,0,17.54,0,0,3.26,0
2022,1,3,1,0,0.0,0.0,0.0,0,16.99,0,0,3.05,0
2022,1,3,2,0,0.0,0.0,0.0,0,16.59,0,0,2.91,0
2022,1,3,3,0,0.0,0.0,0.0,0,16.32,0,0,2.86,0
2022,1,3,4,0,0.0,0.0,0.0,0,15.98,0,0,2.88,0
2022,1,3,5,0,243.38,24.46,54.15,0,16.08,0,0,2.78,0
2022,1,3,6,0,567.37,75.65,252.52,0,17.45,0,0,2.52,0
2022,1,3,7,0,816.5,78.46,479.92,0,19.9,0,0,2.13,0
