Latitude,Longitude,Location ID,PV Capacity (kW),Wind Turbine Capacity (kW),Genset Capacity (kW),Battery Energy Capacity (kWh),Battery Power Capacity (kW),Total System Generation (kWh),Total PV Generation (kWh),Total Wind Generation (kWh),Total Genset Generation (kWh),Total Battery Generation (kWh),Total CO2 emissions (tonne),System NPC ($),System LCOE ($/kWh),Deficit Hours Fixed,Total Load Reduction (kWh),Total Load Served (kWh),Total Charging Prevented (kWh),Demand Not Served (kWh),Load Reduction Percentage,Demand Met Percentage,Project Lifetime (years)
-34.5375,137.8722,AUS.SA.529299,17752,30000,17000,5000,1761,3370307417.9978843,814884008.2187893,2039778053.1998904,515645356.5792045,-37915.58901052713,337489.8858810893,96627687.55682345,0.2046826697245938,3650,0.0,1969558247.65,5577219.206038384,1.0686562745831907e-09,0.0,100.0,25
-18.5074,144.0999,AUS.QLD.334081,18080,29000,17000,5000,5857,2996911566.608005,993776224.9355656,1377481374.271093,625653967.4013474,-91991.16336741748,409490.5216641818,106998696.61913264,0.2266511745733006,4500,0.0,1969558247.65,14272725.799616562,1.2107648217352107e-09,0.0,100.0,25
-20.8766,139.9862,AUS.QLD.334094,21105,6000,17000,8000,1725,2528214122.408813,1210761795.6780317,343672102.7813636,973780223.949418,-39064.35774532867,637339.1565748941,123999468.69200754,0.2626632483716001,8175,0.0,1969558247.65,11415205.494048566,1.966782292583957e-09,0.0,100.0,25
-17.1187,144.4047,AUS.QLD.334276,24269,6000,17000,9000,1784,2603157269.131793,1317928905.2033231,270832585.3646912,1014395778.5637792,-36441.3081382915,663922.0370699934,129636920.48871449,0.2746048430984233,6875,0.0,1969558247.65,10134139.898722164,1.9554136088117957e-09,0.0,100.0,25
-31.2166,121.68,AUS.WA.335722,23123,6000,17000,9000,1725,2603562605.284115,1260428930.550485,411791973.8855457,931341700.8480842,-33516.601458015124,609563.1432050711,122485387.07208312,0.259456028205384,6825,0.0,1969558247.65,9076691.785798054,1.3415046851150692e-09,0.0,100.0,25
-26.9204,120.379,AUS.WA.335749,16508,34000,17000,5000,7049,3338988653.9051285,940303406.8107998,1944182048.1929,454503198.90142906,-79423.46576631867,297472.34368098533,93683627.85951684,0.1984463826529516,2975,0.0,1969558247.65,8082222.237427158,1.0231815394945443e-09,0.0,100.0,25
-28.7452,116.9436,AUS.WA.335838,22732,6000,17000,9000,1865,2623337216.1908565,1308245852.7144697,395449144.5250247,919642218.951362,-38051.70407764586,601905.8323036665,121168721.89795916,0.2566669876127008,7750,0.0,1969558247.65,11185900.30314408,1.5234036254696546e-09,0.0,100.0,25
-20.1656,139.4582,AUS.QLD.334842,17118,32000,17000,5000,7180,3152880901.139974,977802054.7957724,1602516413.1078672,572562433.2363344,-91440.84625467932,374742.1125531809,103669278.64138038,0.2195985980546435,5125,0.0,1969558247.65,15606469.273525983,1.000444171950221e-09,0.0,100.0,25
-18.609,143.993,AUS.QLD.334950,24201,9000,17000,5000,2474,2720071235.0390425,1345636203.791106,469094630.55135167,905340400.6965848,-61010.95741288709,592545.2922559147,121549120.55122374,0.2574727712744908,6700,0.0,1969558247.65,15068252.092660906,2.432898327242583e-09,0.0,100.0,25
-20.7187,140.6487,AUS.QLD.334977,21026,8000,17000,5000,2420,2581438140.9519205,1204494418.9835176,451114776.8241529,925828945.1442502,-58330.91628090374,605955.0445969116,120696994.36282244,0.2556677455350343,7650,0.0,1969558247.65,16183819.1127184,2.1032064978498966e-09,0.0,100.0,25
-41.7824,145.434,AUS.TAS.336113,32303,8000,17000,5000,1626,2405590005.167292,974221965.8842518,335574403.0081353,1095793636.2749045,-42688.58104412752,717196.9349419248,147232780.62268427,0.3118774687752359,12700,0.0,1969558247.65,15648941.071703805,2.2964741219766442e-09,0.0,100.0,25
-37.6078,142.6124,AUS.VIC.467811,35598,14000,17000,8000,1239,2814945166.551589,1435642154.506663,482746680.61343086,896556331.4314958,-25261.038631186253,586796.118921914,133554649.327982,0.2829036156174981,9825,0.0,1969558247.65,9362576.518401943,1.3415046851150692e-09,0.0,100.0,25
-20.9168,116.8861,AUS.WA.333298,18845,28000,17000,5000,1004,3003817916.9504395,1116863188.638389,1293654749.4677837,593299978.8442665,-21809.46187056784,388314.8361535724,103136169.24124938,0.218469333161391,4400,0.0,1969558247.65,3491481.157051309,8.185452315956353e-10,0.0,100.0,25
-31.5161,145.8551,AUS.NSW.334374,24289,9000,17000,5000,2419,2651690937.852898,1253637225.2476869,500723170.5590673,897330542.0461441,-58257.79749512487,587302.8397692012,121807717.33016458,0.2580205467665273,7150,0.0,1969558247.65,14051226.407049771,2.205524651799351e-09,0.0,100.0,25
-31.5212,145.8578,AUS.NSW.334832,24289,9000,17000,5000,2419,2651690937.852898,1253637225.2476869,500723170.5590673,897330542.0461441,-58257.79749512487,587302.8397692012,121807717.33016458,0.2580205467665273,7150,0.0,1969558247.65,14051226.407049771,2.205524651799351e-09,0.0,100.0,25
-31.2586,146.8719,AUS.NSW.334834,18431,33000,17000,5000,6553,3065184715.433383,944282808.998493,1511632622.5064754,609269283.9284141,-83894.97412204764,398766.74633114703,109978397.8024812,0.2329629596176302,4275,0.0,1969558247.65,12544348.794719707,1.3528733688872308e-09,0.0,100.0,25
