Iteration,Objective Value,Parameters,Time (seconds)
95,0.27965911935959603,"[18208, 24, 15001, 7500, 23500]",945.4516136646271
96,0.27965911935959603,"[18208, 24, 15001, 7500, 23500]",955.5110559463501
97,0.27965911935959603,"[18208, 24, 15001, 7500, 23500]",965.5355067253113
98,0.27965911935959603,"[18208, 24, 15001, 7500, 23500]",975.642828464508
99,0.27965911935959603,"[18208, 24, 15001, 7500, 23500]",985.7088806629181
100,0.27965911935959603,"[18208, 24, 15001, 7500, 23500]",995.7812247276306
101,0.27965911935959603,"[18208, 24, 15001, 7500, 23500]",1005.7863388061523
102,0.27965911935959603,"[18208, 24, 15001, 7500, 23500]",1015.6564326286316
103,0.27965911935959603,"[18208, 24, 15001, 7500, 23500]",1025.6679027080536
104,0.27965911935959603,"[18208, 24, 15001, 7500, 23500]",1035.578581571579
105,0.27965911935959603,"[18208, 24, 15001, 6910, 23500]",1045.6784317493439
106,0.27965911935959603,"[18208, 24, 15001, 8090, 23500]",1055.6194007396698
107,0.27965911935959603,"[18208, 24, 15001, 8820, 23500]",1065.5605645179749
108,0.27965911935959603,"[18208, 24, 15001, 9271, 23500]",1075.5494484901428
109,0.27965911935959603,"[18208, 24, 15001, 9549, 23500]",1085.588633775711
110,0.27965911935959603,"[18208, 24, 15001, 9721, 23500]",1095.6242835521698
111,0.27965911935959603,"[18208, 24, 15001, 9828, 23500]",1105.577436208725
112,0.27965911935959603,"[18208, 24, 15001, 9894, 23500]",1115.506217956543
113,0.27965911935959603,"[18208, 24, 15001, 9934, 23500]",1125.3871009349823
114,0.27965911935959603,"[18208, 24, 15001, 9959, 23500]",1135.3493130207062
115,0.27965911935959603,"[18208, 24, 15001, 9975, 23500]",1145.2017862796783
116,0.27965911935959603,"[18208, 24, 15001, 9984, 23500]",1155.2870407104492
117,0.27965911935959603,"[18208, 24, 15001, 9990, 23500]",1165.335336446762
118,0.27965911935959603,"[18208, 24, 15001, 9994, 23500]",1175.8078217506409
119,0.27965911935959603,"[18208, 24, 15001, 9996, 23500]",1186.2195720672607
120,0.27965911935959603,"[18208, 24, 15001, 9998, 23500]",1196.7111992835999
121,0.27965911935959603,"[18208, 24, 15001, 9999, 23500]",1207.1841900348663
122,0.27965911935959603,"[18208, 24, 15001, 9999, 23500]",1217.4996597766876
123,0.27965911935959603,"[18208, 24, 15001, 9999, 23500]",1227.9005138874054
124,0.27965911935959603,"[18208, 24, 15001, 10000, 23500]",1238.1706867218018
125,0.27965911935959603,"[18208, 24, 15001, 10000, 23500]",1248.5592105388641
126,0.27965911935959603,"[18208, 24, 15001, 10000, 23500]",1258.8225960731506
127,0.27965911935959603,"[18208, 24, 15001, 10000, 23500]",1269.2081565856934
128,0.27965911935959603,"[18208, 24, 15001, 10000, 23500]",1279.5352404117584
129,0.27965911935959603,"[18208, 24, 15001, 10000, 23500]",1289.9544274806976
130,0.27965911935959603,"[18208, 24, 15001, 10000, 23500]",1300.5211851596832
131,0.27965911935959603,"[18208, 24, 15001, 10000, 23500]",1311.065024137497
132,0.27965911935959603,"[18208, 24, 15001, 10000, 23500]",1321.5571868419647
133,0.27965911935959603,"[18208, 24, 15001, 10000, 23500]",1331.947951078415
134,0.27965911935959603,"[18208, 24, 15001, 10000, 23500]",1342.461802482605
135,0.27965911935959603,"[18208, 24, 15001, 10000, 23500]",1352.975788116455
136,0.27965911935959603,"[18208, 24, 15001, 10000, 23500]",1363.5439150333405
137,0.27965911935959603,"[18208, 24, 15001, 10000, 23500]",1373.9645590782166
138,0.27965911935959603,"[18208, 24, 15001, 10000, 23500]",1384.5075192451477
139,0.27965911935959603,"[18208, 24, 15001, 10000, 23500]",1394.9886043071747
140,0.27965911935959603,"[18208, 24, 15001, 10000, 23500]",1405.5453946590424
141,0.27965911935959603,"[18208, 24, 15001, 10000, 23500]",1416.1372187137604
142,0.27965911935959603,"[18208, 24, 15001, 10000, 23500]",1426.8201563358307
143,0.2741492405092083,"[18208, 24, 15001, 10000, 21966]",1437.4451274871826
144,0.2851689982099837,"[18208, 24, 15001, 10000, 25034]",1447.9743161201477
145,0.26733552461664944,"[18208, 24, 15001, 10000, 20069]",1458.5103406906128
146,0.2631258909708512,"[18208, 24, 15001, 10000, 18897]",1468.9500660896301
147,0.2605218087240905,"[18208, 24, 15001, 10000, 18172]",1479.5153160095215
148,0.2589126654874714,"[18208, 24, 15001, 10000, 17724]",1490.0051412582397
149,0.2579213183149114,"[18208, 24, 15001, 10000, 17448]",1500.5617005825043
150,0.25730711408843404,"[18208, 24, 15001, 10000, 17277]",1511.03928565979
151,0.2569263793047697,"[18208, 24, 15001, 10000, 17171]",1521.5661087036133
152,0.25669290986195664,"[18208, 24, 15001, 10000, 17106]",1532.1659824848175
153,0.25654564452110534,"[18208, 24, 15001, 10000, 17065]",1542.849267244339
154,0.2564558485815619,"[18208, 24, 15001, 10000, 17040]",1553.4321570396423
155,0.2564019710178358,"[18208, 24, 15001, 10000, 17025]",1563.980298280716
156,0.25636605264201845,"[18208, 24, 15001, 10000, 17015]",1574.5656797885895
157,0.2563480934541097,"[18208, 24, 15001, 10000, 17010]",1585.0761556625366
158,0.2563337261037828,"[18208, 24, 15001, 10000, 17006]",1595.662183523178
159,0.25632654242861924,"[18208, 24, 15001, 10000, 17004]",1606.1292757987976
160,0.2563193587534558,"[18208, 24, 15001, 10000, 17002]",1616.737862110138
161,0.25631576691587404,"[18208, 24, 15001, 10000, 17001]",1627.23939037323
162,0.25631576691587404,"[18208, 24, 15001, 10000, 17001]",1637.7844173908234
163,0.25631576691587404,"[18208, 24, 15001, 10000, 17001]",1648.3902909755707
164,0.25631576691587404,"[18208, 24, 15001, 10000, 17001]",1659.0799605846405
165,0.25631576691587404,"[18208, 24, 15001, 10000, 17001]",1669.7256710529327
166,0.25631576691587404,"[18208, 24, 15001, 10000, 17001]",1680.2795567512512
167,0.25631576691587404,"[18208, 24, 15001, 10000, 17001]",1690.8911323547363
168,0.25631576691587404,"[18208, 24, 15001, 10000, 17001]",1701.2650899887085
169,0.25631576691587404,"[18208, 24, 15001, 10000, 17001]",1711.6971173286438
170,0.25631576691587404,"[18208, 24, 15001, 10000, 17001]",1722.061886548996
171,0.25631576691587404,"[18208, 24, 15001, 10000, 17001]",1732.503660917282
172,0.25631576691587404,"[18208, 24, 15001, 10000, 17001]",1742.9810328483582
173,0.25631576691587404,"[18208, 24, 15001, 10000, 17001]",1753.5574491024017
174,0.25631576691587404,"[18208, 24, 15001, 10000, 17001]",1764.1249406337738
175,0.25631576691587404,"[18208, 24, 15001, 10000, 17001]",1774.818707704544
176,0.25631576691587404,"[18208, 24, 15001, 10000, 17001]",1785.4142832756042
177,0.25631576691587404,"[18208, 24, 15001, 10000, 17001]",1795.940197467804
178,0.25631576691587404,"[18208, 24, 15001, 10000, 17001]",1806.473888874054
179,0.25631576691587404,"[18208, 24, 15001, 10000, 17001]",1816.9771964550018
180,0.25631576691587404,"[18208, 24, 15001, 10000, 17001]",1827.5082020759583
181,0.2972546742381524,"[29694, 28, 24270, 6910, 25034]",1838.0110640525818
182,0.28074732761693083,"[25306, 26, 20730, 8090, 21966]",1848.5126657485962
183,0.2713759520725616,"[22595, 25, 18541, 8820, 20069]",1858.8446383476257
184,0.2656237005517204,"[20919, 25, 17189, 9271, 18897]",1869.2416694164276
185,0.26141099602133605,"[19883, 24, 16353, 9549, 18173]",1879.6773927211761
186,0.2593779260138169,"[19243, 24, 15836, 9721, 17725]",1890.2169859409332
187,0.25827243175132963,"[18848, 24, 15517, 9828, 17449]",1900.64879155159
188,0.25751783409526285,"[18603, 24, 15320, 9894, 17278]",1911.0044898986816
189,0.2570952433396019,"[18452, 24, 15198, 9934, 17172]",1921.3955144882202
190,0.2567789708584276,"[18359, 24, 15123, 9959, 17107]",1931.709056854248
191,0.25660411380027953,"[18301, 24, 15076, 9975, 17066]",1942.1009583473206
192,0.2565130002073557,"[18265, 24, 15047, 9984, 17041]",1952.433004617691
193,0.25643299361680244,"[18243, 24, 15029, 9990, 17026]",1962.8389749526978
194,0.2563813747181396,"[18230, 24, 15018, 9994, 17016]",1973.1582055091858
195,0.256350115273997,"[18221, 24, 15012, 9996, 17010]",1983.5064418315887
196,0.2563327471249882,"[18216, 24, 15007, 9998, 17007]",1993.9852595329285
197,0.2563324097676169,"[18213, 24, 15005, 9999, 17004]",2004.5385608673096
198,0.25634091076686516,"[18214, 24, 15006, 9998, 17006]",2014.9770739078522
199,0.2563261832818653,"[18211, 24, 15003, 9999, 17003]",2025.3403329849243
200,0.2563212741201987,"[18210, 24, 15002, 9999, 17002]",2035.7606711387634
201,0.2563206760775408,"[18209, 24, 15002, 10000, 17002]",2046.0935752391815
202,0.2563206760775408,"[18209, 24, 15002, 10000, 17002]",2056.533847093582
203,0.2563206760775408,"[18209, 24, 15002, 10000, 17002]",2066.8709213733673
204,0.2563206760775408,"[18209, 24, 15002, 10000, 17002]",2077.313364982605
205,0.2563206760775408,"[18209, 24, 15002, 10000, 17002]",2087.666606426239
206,0.2563206760775408,"[18209, 24, 15002, 10000, 17002]",2098.0537815093994
207,0.2563206760775408,"[18209, 24, 15002, 10000, 17002]",2108.56112575531
208,0.2563206760775408,"[18209, 24, 15002, 10000, 17002]",2119.1766612529755
209,0.2578720551262649,"[23369, 24, 15002, 10000, 17002]",2129.7259197235107
210,0.26377347066232093,"[31631, 24, 15002, 10000, 17002]",2140.172376394272
211,0.25633878304516444,"[18262, 24, 15002, 10000, 17002]",2150.6110377311707
212,0.2568240594082636,"[15967, 24, 15002, 10000, 17002]",2160.9520518779755
213,0.25630044560525855,"[18644, 24, 15002, 10000, 17002]",2171.376987695694
214,0.2562899072734341,"[19664, 24, 15002, 10000, 17002]",2181.6983876228333
215,0.2565964678158336,"[21079, 24, 15002, 10000, 17002]",2192.1738266944885
216,0.2562211996949507,"[19234, 24, 15002, 10000, 17002]",2202.5375413894653
217,0.256261019071591,"[19172, 24, 15002, 10000, 17002]",2212.9319241046906
218,0.2561856782753029,"[19400, 24, 15002, 10000, 17002]",2223.387017250061
219,0.25619549577480133,"[19375, 24, 15002, 10000, 17002]",2234.0007178783417
220,0.25622927207470886,"[19501, 24, 15002, 10000, 17002]",2244.5625371932983
221,0.25619868371229043,"[19438, 24, 15002, 10000, 17002]",2255.14621424675
222,0.25618848589346926,"[19404, 24, 15002, 10000, 17002]",2265.5905735492706
223,0.25618076494351183,"[19393, 24, 15002, 10000, 17002]",2276.0731263160706
224,0.2561758516117207,"[19386, 24, 15002, 10000, 17002]",2286.5173094272614
225,0.25620038363897885,"[19382, 24, 15002, 10000, 17002]",2297.0797097682953
226,0.2561779573253455,"[19389, 24, 15002, 10000, 17002]",2307.5747141838074
227,0.2561751497071791,"[19385, 24, 15002, 10000, 17002]",2318.1303815841675
228,0.25618741462428196,"[19383, 24, 15002, 10000, 17002]",2328.8908984661102
229,0.2561744478026375,"[19384, 24, 15002, 10000, 17002]",2339.3869276046753
230,0.2561744478026375,"[19384, 24, 15002, 10000, 17002]",2349.8574817180634
231,0.2561744478026375,"[19384, 24, 15002, 10000, 17002]",2360.4025003910065
232,0.2561744478026375,"[19384, 24, 15002, 10000, 17002]",2370.822088241577
233,0.2561744478026375,"[19384, 24, 15002, 10000, 17002]",2381.2819180488586
234,0.2561744478026375,"[19384, 24, 15002, 10000, 17002]",2391.6469016075134
235,0.2561744478026375,"[19384, 24, 15002, 10000, 17002]",2402.2950105667114
236,0.2561744478026375,"[19384, 24, 15002, 10000, 17002]",2412.6944608688354
237,0.2561744478026375,"[19384, 24, 15002, 10000, 17002]",2423.1801857948303
238,0.2561744478026375,"[19384, 24, 15002, 10000, 17002]",2433.5783472061157
239,0.2561744478026375,"[19384, 24, 15002, 10000, 17002]",2444.234934091568
240,0.2561744478026375,"[19384, 24, 15002, 10000, 17002]",2454.709615468979
241,0.2561744478026375,"[19384, 24, 15002, 10000, 17002]",2465.2092571258545
242,0.2561744478026375,"[19384, 24, 15002, 10000, 17002]",2475.631659269333
243,0.2561744478026375,"[19384, 24, 15002, 10000, 17002]",2486.10183095932
244,0.2561744478026375,"[19384, 24, 15002, 10000, 17002]",2496.6319074630737
245,0.2561744478026375,"[19384, 24, 15002, 10000, 17002]",2507.053337574005
246,0.2561744478026375,"[19384, 24, 15002, 10000, 17002]",2517.5222697257996
247,0.2561744478026375,"[19384, 24, 15002, 10000, 17002]",2528.0625302791595
248,0.2561744478026375,"[19384, 24, 15002, 10000, 17002]",2538.4367883205414
249,0.2561744478026375,"[19384, 24, 15002, 10000, 17002]",2548.9524183273315
250,0.25637388468759653,"[19384, 23, 15002, 10000, 17002]",2559.319486618042
251,0.26186411698123874,"[19384, 32, 15002, 10000, 17002]",2569.895038127899
252,0.2568591625591635,"[19384, 18, 15002, 10000, 17002]",2580.428117752075
253,0.25654568580975295,"[19384, 22, 15002, 10000, 17002]",2590.822737455368
254,0.2577565940549962,"[19384, 27, 15002, 10000, 17002]",2601.2628672122955
255,0.2571120211351504,"[19384, 25, 15002, 10000, 17002]",2611.650058031082
256,0.25637388468759653,"[19384, 23, 15002, 10000, 17002]",2622.113600254059
257,0.25637388468759653,"[19384, 23, 15002, 10000, 17002]",2632.874589443207
258,0.25637388468759653,"[19384, 23, 15002, 10000, 17002]",2643.3850557804108
259,0.25637388468759653,"[19384, 23, 15002, 10000, 17002]",2653.9883630275726
260,0.25637388468759653,"[19384, 23, 15002, 10000, 17002]",2664.4721319675446
261,0.25637388468759653,"[19384, 23, 15002, 10000, 17002]",2675.0000863075256
262,0.25637388468759653,"[19384, 23, 15002, 10000, 17002]",2685.724844455719
263,0.25637388468759653,"[19384, 23, 15002, 10000, 17002]",2696.35076379776
264,0.25637388468759653,"[19384, 23, 15002, 10000, 17002]",2706.944183588028
265,0.25637388468759653,"[19384, 23, 15002, 10000, 17002]",2717.6563489437103
266,0.25637388468759653,"[19384, 23, 15002, 10000, 17002]",2728.1637258529663
267,0.25637388468759653,"[19384, 23, 15002, 10000, 17002]",2738.768790960312
268,0.25637388468759653,"[19384, 23, 15002, 10000, 17002]",2749.2514355182648
269,0.25637388468759653,"[19384, 23, 15002, 10000, 17002]",2759.8722021579742
270,0.25637388468759653,"[19384, 23, 15002, 10000, 17002]",2770.349674463272
271,0.25637388468759653,"[19384, 23, 15002, 10000, 17002]",2780.954564332962
272,0.25637388468759653,"[19384, 23, 15002, 10000, 17002]",2791.428883075714
273,0.25637388468759653,"[19384, 23, 15002, 10000, 17002]",2801.910259962082
274,0.25637388468759653,"[19384, 23, 15002, 10000, 17002]",2812.3927838802338
275,0.25637388468759653,"[19384, 23, 15002, 10000, 17002]",2822.8534824848175
276,0.25637388468759653,"[19384, 23, 15002, 10000, 17002]",2833.3302001953125
277,0.25637388468759653,"[19384, 23, 15002, 10000, 17002]",2843.791291952133
278,0.25637388468759653,"[19384, 23, 15002, 10000, 17002]",2854.5705559253693
279,0.25637388468759653,"[19384, 23, 15002, 10000, 17002]",2864.9772391319275
280,0.25637388468759653,"[19384, 23, 15002, 10000, 17002]",2875.4403536319733
281,0.25637388468759653,"[19384, 23, 15002, 10000, 17002]",2885.8470158576965
282,0.25637388468759653,"[19384, 23, 15002, 10000, 17002]",2896.3854463100433
283,0.25637388468759653,"[19384, 23, 15002, 10000, 17002]",2906.734083175659
284,0.25637388468759653,"[19384, 23, 15002, 10000, 17002]",2917.264203310013
285,0.25637388468759653,"[19384, 23, 15002, 10000, 17002]",2927.727937221527
286,0.26049320941926185,"[19384, 23, 20729, 10000, 17002]",2938.2426340579987
287,0.26304090423322346,"[19384, 23, 24271, 10000, 17002]",2948.7329757213593
288,0.25891942165727755,"[19384, 23, 18541, 10000, 17002]",2959.1420254707336
289,0.257946233886727,"[19384, 23, 17188, 10000, 17002]",2969.6550323963165
290,0.25734563389529336,"[19384, 23, 16353, 10000, 17002]",2980.0006103515625
291,0.2569737653976033,"[19384, 23, 15836, 10000, 17002]",2990.441629886627
292,0.25674431462243286,"[19384, 23, 15517, 10000, 17002]",3000.789645433426
293,0.2566018968999132,"[19384, 23, 15319, 10000, 17002]",3011.3029606342316
294,0.2565141445658355,"[19384, 23, 15197, 10000, 17002]",3021.6335802078247
295,0.2564601984588205,"[19384, 23, 15122, 10000, 17002]",3032.0493495464325
296,0.2564263922317578,"[19384, 23, 15075, 10000, 17002]",3042.7045261859894
297,0.25640625235180553,"[19384, 23, 15047, 10000, 17002]",3053.3806161880493
298,0.2563933052861219,"[19384, 23, 15029, 10000, 17002]",3064.0174176692963
299,0.25638539319042636,"[19384, 23, 15018, 10000, 17002]",3074.4993534088135
300,0.2563803582204383,"[19384, 23, 15011, 10000, 17002]",3084.970059633255
301,0.25637748109473085,"[19384, 23, 15007, 10000, 17002]",3095.3266746997833
302,0.2563753232504502,"[19384, 23, 15004, 10000, 17002]",3105.772829055786
303,0.25637460396902334,"[19384, 23, 15003, 10000, 17002]",3116.09362244606
304,0.2563731654061696,"[19384, 23, 15001, 10000, 17002]",3126.6160612106323
305,0.25637388468759653,"[19384, 23, 15002, 10000, 17002]",3137.081647157669
306,0.2563731654061696,"[19384, 23, 15001, 10000, 17002]",3147.6552925109863
307,0.2563731654061696,"[19384, 23, 15001, 10000, 17002]",3158.20543718338
308,0.2563731654061696,"[19384, 23, 15001, 10000, 17002]",3168.805494785309
309,0.2563731654061696,"[19384, 23, 15001, 10000, 17002]",3179.360162973404
310,0.2563731654061696,"[19384, 23, 15001, 10000, 17002]",3189.7737984657288
311,0.2563731654061696,"[19384, 23, 15001, 10000, 17002]",3200.366020679474
312,0.2563731654061696,"[19384, 23, 15001, 10000, 17002]",3210.73774933815
313,0.2563731654061696,"[19384, 23, 15001, 10000, 17002]",3221.1847398281097
314,0.2563731654061696,"[19384, 23, 15001, 10000, 17002]",3231.533398628235
315,0.2563731654061696,"[19384, 23, 15001, 10000, 17002]",3242.0351762771606
316,0.2563731654061696,"[19384, 23, 15001, 10000, 17002]",3252.386309146881
317,0.2563731654061696,"[19384, 23, 15001, 10000, 17002]",3262.7933735847473
318,0.2563731654061696,"[19384, 23, 15001, 10000, 17002]",3273.2938401699066
319,0.2563731654061696,"[19384, 23, 15001, 10000, 17002]",3283.8722829818726
320,0.2563731654061696,"[19384, 23, 15001, 10000, 17002]",3294.420321702957
321,0.2563731654061696,"[19384, 23, 15001, 10000, 17002]",3304.8730664253235
322,0.2563731654061696,"[19384, 23, 15001, 10000, 17002]",3315.3520200252533
323,0.2563731654061696,"[19384, 23, 15001, 10000, 17002]",3325.9424595832825
324,0.2563731654061696,"[19384, 23, 15001, 10000, 17002]",3336.398430109024
325,0.2563731654061696,"[19384, 23, 15001, 10000, 17002]",3346.9471855163574
326,0.2563731654061696,"[19384, 23, 15001, 10000, 17002]",3357.450963973999
327,0.2563731654061696,"[19384, 23, 15001, 10000, 17002]",3367.9440953731537
328,0.2563731654061696,"[19384, 23, 15001, 10000, 17002]",3378.533102750778
329,0.2563731654061696,"[19384, 23, 15001, 10000, 17002]",3389.1566042900085
330,0.2563731654061696,"[19384, 23, 15001, 10000, 17002]",3399.8019483089447
331,0.2563731654061696,"[19384, 23, 15001, 10000, 17002]",3410.3072469234467
332,0.2563731654061696,"[19384, 23, 15001, 10000, 17002]",3420.8400337696075
333,0.2563731654061696,"[19384, 23, 15001, 10000, 17002]",3431.223296403885
334,0.2563731654061696,"[19384, 23, 15001, 6910, 17002]",3441.7910664081573
335,0.2563731654061696,"[19384, 23, 15001, 8090, 17002]",3452.422526359558
336,0.2563731654061696,"[19384, 23, 15001, 8820, 17002]",3463.1006462574005
337,0.2563731654061696,"[19384, 23, 15001, 9271, 17002]",3473.655300617218
338,0.2563731654061696,"[19384, 23, 15001, 9549, 17002]",3484.3462891578674
339,0.2563731654061696,"[19384, 23, 15001, 9721, 17002]",3494.8098995685577
340,0.2563731654061696,"[19384, 23, 15001, 9828, 17002]",3505.352792263031
341,0.2563731654061696,"[19384, 23, 15001, 9894, 17002]",3515.8654222488403
342,0.2563731654061696,"[19384, 23, 15001, 9934, 17002]",3526.434182167053
343,0.2563731654061696,"[19384, 23, 15001, 9959, 17002]",3537.1572518348694
344,0.2563731654061696,"[19384, 23, 15001, 9975, 17002]",3547.7760972976685
345,0.2563731654061696,"[19384, 23, 15001, 9984, 17002]",3558.356903076172
