Iteration,Objective Value,Parameters,Time (seconds)
28,0.26507045398622087,"[23970, 21, 21782, 6553, 17745]",958.7737107276917
29,0.26507045398622087,"[23970, 21, 21782, 6553, 17745]",979.6672706604004
30,0.26507045398622087,"[23970, 21, 21782, 6553, 17745]",1000.5725996494293
31,0.26507045398622087,"[23970, 21, 21782, 6553, 17745]",1021.5701012611389
32,0.26507045398622087,"[23970, 21, 21782, 6553, 17745]",1042.6650094985962
33,0.26507045398622087,"[23970, 21, 21782, 6553, 17745]",1067.0201787948608
34,0.264867732307764,"[24207, 21, 22474, 6687, 17517]",1102.5338909626007
35,0.2636186507949441,"[21733, 20, 20545, 5406, 17816]",1134.093841791153
36,0.2636186507949441,"[21733, 20, 20545, 5406, 17816]",1165.1456241607666
37,0.2636186507949441,"[21733, 20, 20545, 5406, 17816]",1196.1752543449402
38,0.2636186507949441,"[21733, 20, 20545, 5406, 17816]",1216.8537557125092
39,0.2629132506314683,"[21097, 20, 20757, 5530, 17634]",1248.352085351944
40,0.2629132506314683,"[21097, 20, 20757, 5530, 17634]",1269.085423707962
41,0.26260786834990146,"[20598, 21, 20231, 5522, 17757]",1300.1234698295593
42,0.26260786834990146,"[20598, 21, 20231, 5522, 17757]",1321.0017502307892
43,0.26260786834990146,"[20598, 21, 20231, 5522, 17757]",1341.6725897789001
44,0.2624798220788242,"[18277, 20, 19196, 5125, 17800]",1376.5877802371979
45,0.2618658688121868,"[17490, 20, 19857, 5157, 17440]",1409.838837146759
46,0.2618658688121868,"[17490, 20, 19857, 5157, 17440]",1430.8055319786072
47,0.26114570058253916,"[17147, 21, 18458, 5482, 17597]",1464.0110986232758
48,0.26114570058253916,"[17147, 21, 18458, 5482, 17597]",1484.2971260547638
49,0.26114570058253916,"[17147, 21, 18458, 5482, 17597]",1514.0252888202667
50,0.26114570058253916,"[17147, 21, 18458, 5482, 17597]",1533.9826953411102
51,0.26114570058253916,"[17147, 21, 18458, 5482, 17597]",1554.0742387771606
52,0.26105223660246113,"[15819, 22, 19275, 5595, 17175]",1584.0710895061493
53,0.260663065611455,"[16915, 19, 19100, 5496, 17127]",1614.2100629806519
54,0.2596289464974428,"[16018, 22, 18066, 6413, 17047]",1644.3542778491974
55,0.2596289464974428,"[16018, 22, 18066, 6413, 17047]",1664.2744181156158
56,0.2596289464974428,"[16018, 22, 18066, 6413, 17047]",1684.3703169822693
57,0.2596289464974428,"[16018, 22, 18066, 6413, 17047]",1704.1176421642303
58,0.25931417854207506,"[16255, 18, 16559, 6795, 17000]",1733.8712680339813
59,0.25931417854207506,"[16255, 18, 16559, 6795, 17000]",1753.5990281105042
60,0.25827909073834077,"[15494, 23, 16586, 8259, 17000]",1783.5871057510376
61,0.25729337075534015,"[19419, 21, 16468, 7962, 17051]",1813.5547246932983
62,0.25729337075534015,"[19419, 21, 16468, 7962, 17051]",1833.4542512893677
63,0.2568476673698446,"[19493, 18, 15000, 9973, 17000]",1863.103350162506
64,0.25643166033885384,"[17243, 21, 15000, 9949, 17021]",1893.0513908863068
65,0.25637190550110706,"[19174, 24, 15016, 10000, 17030]",1923.0239946842194
66,0.25637190550110706,"[19174, 24, 15016, 10000, 17030]",1942.8521542549133
67,0.25637190550110706,"[19174, 24, 15016, 10000, 17030]",1962.7206802368164
68,0.25637190550110706,"[19174, 24, 15016, 10000, 17030]",1982.5847027301788
69,0.2563558340655403,"[17242, 21, 15006, 9969, 17000]",2012.6650130748749
70,0.2563558340655403,"[17242, 21, 15006, 9969, 17000]",2032.5646777153015
71,0.2563558340655403,"[17242, 21, 15006, 9969, 17000]",2062.3404133319855
72,0.2563558340655403,"[17242, 21, 15006, 9969, 17000]",2092.1251928806305
73,0.2563558340655403,"[17242, 21, 15006, 9969, 17000]",2112.220671892166
74,0.2560641599504317,"[19798, 21, 15013, 10000, 17000]",2142.0870876312256
75,0.2560459765083938,"[18775, 21, 15006, 9982, 17007]",2171.839739084244
76,0.2560459765083938,"[18775, 21, 15006, 9982, 17007]",2201.6132900714874
77,0.2560459765083938,"[18775, 21, 15006, 9982, 17007]",2221.6105036735535
78,0.2560459765083938,"[18775, 21, 15006, 9982, 17007]",2300.9087591171265
