Iteration,Objective Value,Parameters,Time (seconds)
51,0.24589220717056418,"[26965, 45, 17702, 6498, 18239]",561.2735002040863
52,0.2710316202272262,"[22515, 26, 20125, 6387, 26817]",572.1881349086761
53,0.24512526657506634,"[24686, 35, 17761, 5117, 20030]",583.0277614593506
54,0.28019392716155206,"[25828, 38, 24533, 5780, 29935]",593.9490938186646
55,0.24717527952678078,"[20397, 42, 22835, 6150, 19605]",605.1017065048218
56,0.24377947995941796,"[24860, 43, 18903, 5171, 18156]",616.2486591339111
57,0.2874246263017659,"[40712, 44, 18203, 6341, 29441]",627.2591931819916
58,0.2420203423677369,"[26987, 30, 16376, 8404, 18700]",638.3703896999359
59,0.2545201951596926,"[28528, 23, 15958, 7225, 20939]",649.5489475727081
60,0.2500108783369153,"[27498, 22, 19946, 9560, 18646]",660.7209074497223
61,0.25540589633973204,"[22845, 20, 15948, 7806, 21134]",671.7634453773499
62,0.25235881573196184,"[40833, 27, 16322, 7638, 17918]",682.7659733295441
63,0.26444104315870365,"[32120, 22, 20075, 8788, 21859]",693.4755597114563
64,0.2460659751436961,"[25538, 36, 15418, 7756, 20549]",704.2837285995483
65,0.2477239999243852,"[26753, 27, 17861, 9419, 19844]",715.0380651950836
66,0.24974112860908446,"[22025, 18, 22410, 8903, 17639]",725.6164262294769
67,0.25028917827894714,"[28854, 25, 16015, 9628, 20011]",736.2549569606781
68,0.24220818189469576,"[25353, 32, 16164, 8335, 19228]",747.0083312988281
69,0.26397269365738063,"[28557, 24, 27950, 7051, 21526]",757.634370803833
70,0.24525793105108012,"[21704, 37, 19266, 8940, 20093]",768.5501728057861
71,0.25214894220217976,"[32190, 26, 17470, 7981, 19781]",779.182487487793
72,0.2404247677277155,"[21813, 33, 16249, 9667, 19496]",790.009829044342
73,0.23768869867720063,"[22707, 34, 15930, 8747, 18471]",800.9689943790436
74,0.2431952447529701,"[18810, 35, 18017, 8059, 20230]",811.8180155754089
75,0.25376004509264855,"[19214, 14, 16606, 9272, 17605]",822.8700270652771
76,0.23939588071760967,"[18499, 37, 18012, 8586, 18797]",834.0529391765594
77,0.23643928602993045,"[20483, 27, 16090, 9086, 17883]",845.1434485912323
78,0.24787588850442463,"[15989, 23, 17180, 5032, 19690]",856.2385275363922
79,0.24013580503457324,"[23766, 22, 16270, 9529, 17233]",867.440413236618
