Latitude,Longitude,Location ID,PV Capacity (kW),Wind Turbine Capacity (kW),Genset Capacity (kW),Battery Energy Capacity (kWh),Battery Power Capacity (kW),Total System Generation (kWh),Total PV Generation (kWh),Total Wind Generation (kWh),Total Genset Generation (kWh),Total Battery Generation (kWh),Total CO2 emissions (tonne),System NPC ($),System LCOE ($/kWh),Deficit Hours Fixed,Total Load Reduction (kWh),Total Load Served (kWh),Total Charging Prevented (kWh),Demand Not Served (kWh),Load Reduction Percentage,Demand Met Percentage,Project Lifetime (years)
-41.7824,145.434,AUS.TAS.336113,32303,8000,17000,5000,1626,2405590005.167292,974221965.8842518,335574403.0081353,1095793636.2749045,-27870.451162325466,717196.9349419248,147232780.62268427,0.3118774687752359,5600,1.3642420526593924e-10,1969558247.65,6094600.599484714,0.0,6.9266397898470515e-18,100.0,25
-37.6078,142.6124,AUS.VIC.467811,24445,31000,17000,5000,3602,2727628115.4630904,985851382.0459847,998224571.5417346,743552161.8753711,-60625.70364657557,486654.8899474304,125767648.58082172,0.2664087150110971,7900,6.821210263296962e-11,1969558247.65,13978345.710358867,0.0,3.4633198949235254e-18,100.0,25
-20.9168,116.8861,AUS.WA.333298,18845,28000,17000,5000,1004,3003817916.9504395,1116863188.638389,1293654749.4677837,593299978.8442665,-14907.116550450217,388314.8361535724,103136169.24124938,0.218469333161391,5350,9.094947017729281e-11,1969558247.65,3653710.976975286,0.0,4.6177598598980356e-18,100.0,25
-21.7224,122.2109,AUS.WA.335840,21036,9000,17000,5000,2203,2558689936.194786,1202665927.7098274,503360549.20810336,852663459.276855,-36704.16257980824,558068.2340967016,115925331.28998332,0.2455601173647895,4200,0.0,1969558247.65,5136080.492828702,0.0,0.0,100.0,25
-17.7501,127.8329,AUS.WA.335844,21658,8000,17000,5000,2392,2515333488.533113,1200324582.808345,361823692.6548175,953185213.069951,-38087.93784543356,623859.7219542828,123817862.0466898,0.2622785580830997,3600,0.0,1969558247.65,5497698.588976116,0.0,0.0,100.0,25
-26.9179,118.6444,AUS.WA.336035,21401,6000,17000,9000,1800,2555363388.5207057,1238618968.6656249,400584874.4959932,916159545.3590876,-29434.811406949026,599626.4224375228,120161767.62418637,0.2545339955660351,3700,2.2737367544323206e-10,1969558247.65,4500638.553643917,0.0,1.1544399649745086e-17,100.0,25
-20.8771,117.8091,AUS.WA.333611,18516,29000,17000,5000,1000,3013440116.48197,1102801153.947047,1312402114.7990708,598236847.7358525,-15333.81122292588,391546.01684311545,104346203.75354517,0.2210325021732743,5150,2.273736754432321e-11,1969558247.65,3537863.48782326,0.0,1.1544399649745089e-18,100.0,25
-27.599,120.5777,AUS.WA.333803,24867,8000,17000,10000,1855,2781298847.807745,1407176629.7685976,519240164.7870364,854882053.2521112,-27492.146867356136,559520.3038535068,118680797.54650147,0.2513969142910173,2900,4.5474735088646405e-11,1969558247.65,3312053.731214844,0.0,2.3088799299490174e-18,100.0,25
-28.7772,116.9626,AUS.WA.333890,23014,6000,17000,9000,1859,2628142160.771748,1311167384.2456524,393945151.0614618,923029625.4646336,-30756.98123124578,604122.8898666026,121428899.73029992,0.2572181121886186,3375,2.273736754432321e-11,1969558247.65,4447758.647300946,0.0,1.1544399649745089e-18,100.0,25
-26.0954,127.7274,AUS.WA.434546,23071,6000,17000,9000,1821,2603464389.898946,1288294211.336301,376013629.7118761,939156548.850768,-30382.85981988637,614677.9612228277,122896705.83185902,0.2603273087253616,3400,3.183231456205249e-10,1969558247.65,4386949.244002754,0.0,1.6162159509643118e-17,100.0,25
-31.1931,121.6785,AUS.WA.513745,21400,7000,17000,5000,1521,2532543536.825332,1145814516.2222447,479334516.9471472,907394503.65594,-24827.347694890803,593889.7026428126,119727764.16443096,0.2536146629289976,4000,4.5474735088646405e-11,1969558247.65,4213557.622592623,0.0,2.3088799299490174e-18,100.0,25
-28.4839,121.17,AUS.WA.515724,17263,31000,17000,6000,1000,3373680770.9023457,968376735.7192428,1947031125.413303,458272909.7698,-10927.58831189708,299939.61944433406,92171776.2104012,0.1952438861471076,6450,4.5474735088646405e-11,1969558247.65,4501570.779173932,0.0,2.3088799299490174e-18,100.0,25
-17.1813,137.7848,AUS.NT.333325,21024,30000,17000,5000,1040,2958374137.1281586,1149318084.180302,1203683829.4410467,605372223.5068095,-15273.82488143189,396216.1202852068,107715307.16212612,0.2281691427954671,5600,6.821210263296962e-11,1969558247.65,3841365.617053796,0.0,3.4633198949235254e-18,100.0,25
-19.6271,134.15,AUS.NT.333391,18503,33000,17000,5000,1345,3390661694.917906,1067799710.3779596,1868994678.9273293,453867305.6126165,-19091.756445250296,297056.15152345755,93087791.72982152,0.1971842461698376,5425,2.273736754432321e-11,1969558247.65,4635041.418152534,0.0,1.1544399649745089e-18,100.0,25
-16.436,136.0985,AUS.NT.333587,24643,9000,17000,5000,2831,2642551926.555785,1342620943.805514,378028764.3010168,921902218.4492544,-40590.80430741865,603385.001975037,123578415.14307776,0.2617713470266437,3600,0.0,1969558247.65,4802704.966757341,0.0,0.0,100.0,25
-20.1656,139.4582,AUS.QLD.334842,23598,9000,17000,5000,2406,2728127003.45735,1347945514.413254,493686891.1466397,886494597.897456,-36720.51298351867,580210.7143238849,119507474.95966232,0.2531480328803686,2475,2.273736754432321e-11,1969558247.65,3469558.7746054363,0.0,1.1544399649745089e-18,100.0,25
-18.609,143.993,AUS.QLD.334950,22938,6000,17000,9000,1840,2579280276.5927086,1275410531.2255502,315501144.97864574,988368600.3885126,-30421.48638501986,646887.2489542814,126828204.82207738,0.2686552500192502,4000,1.5916157281026244e-10,1969558247.65,4845174.261270926,0.0,8.081079754821559e-18,100.0,25
-20.7187,140.6487,AUS.QLD.334977,22587,6000,17000,9000,1778,2606287632.0332203,1293917288.168177,339794379.7359822,972575964.1290612,-29297.116358999843,636550.9685224706,124580712.6109818,0.2638944747426842,3075,1.1368683772161603e-10,1969558247.65,3837889.234811677,0.0,5.772199824872543e-18,100.0,25
-35.0613,149.5717,AUS.NSW.335841,25604,10000,17000,5000,2503,2545775529.607915,1153793021.283285,485226280.3870688,906756227.9375618,-44070.39028503932,593471.9511851341,125007800.97766867,0.2647991594072155,7025,6.821210263296962e-11,1969558247.65,8662547.407502111,0.0,3.4633198949235254e-18,100.0,25
-29.5,152.4897,AUS.NSW.335959,31962,8000,17000,5000,3038,2548303939.570016,1318284845.110881,21814306.435707267,1208204788.0234272,-48681.85259368379,790770.0337613331,151196533.24479312,0.320273731682221,3600,0.0,1969558247.65,5858157.025240872,0.0,0.0,100.0,25
-34.1848,147.3854,AUS.NSW.455899,20194,30000,17000,5000,2776,2951923769.168688,981116201.4143108,1286278816.2978716,684528751.4565053,-38485.60213675738,448024.0678282827,115527385.3822655,0.2447171640368444,6400,4.5474735088646405e-11,1969558247.65,9109343.401637858,0.0,2.3088799299490174e-18,100.0,25
-22.6513,136.268,AUS.NT.334762,15191,34000,17000,6000,1195,3288858649.45035,879981270.3158171,1911952582.96721,496924796.1673226,-16396.594251215236,325237.2790915126,97931106.7622125,0.2074436518972495,6550,2.273736754432321e-11,1969558247.65,4913264.559740764,0.0,1.1544399649745089e-18,100.0,25
-13.4996,131.713,AUS.NT.334824,23970,6000,17000,11000,1724,2511431362.604073,1257481148.3315425,210018620.7344956,1043931593.5380358,-26026.870199168377,683253.2279706444,132736702.74465583,0.2811709912051747,3875,2.273736754432321e-11,1969558247.65,4786375.588791367,0.0,1.1544399649745089e-18,100.0,25
-19.4387,134.0281,AUS.NT.334931,17750,32000,17000,5000,6735,3316907585.853702,1018105649.2065084,1842365670.7160945,456436265.9310993,-50965.66896614623,298737.5360519045,92130730.7722158,0.1951569411929208,7300,6.821210263296962e-11,1969558247.65,12273004.635640737,0.0,3.4633198949235254e-18,100.0,25
-31.1637,121.0857,AUS.WA.335026,22555,6000,17000,8000,1704,2552877333.333094,1203398012.9447129,410107162.30377793,939372158.0846032,-27804.35366477257,614819.0774663727,123010502.982693,0.2605683608008969,4450,1.1368683772161603e-10,1969558247.65,5102591.514337772,0.0,5.772199824872543e-18,100.0,25
-23.432,117.9,AUS.WA.335066,25865,9000,17000,5000,2577,2803752110.377491,1465402518.8679688,438884908.35581046,899464683.1537118,-38732.13846305857,588699.6351241043,121359493.36669324,0.2570710913899418,2500,0.0,1969558247.65,3125756.310043429,0.0,0.0,100.0,25
-32.7509,116.3581,AUS.WA.335111,17040,31000,17000,6000,2720,3363222328.6586046,850615362.0326657,2041420575.9005752,471186390.7253636,-37283.934686957225,308391.49272975046,93109118.36238608,0.1972294215455495,7450,6.821210263296962e-11,1969558247.65,10376245.118144076,0.0,3.4633198949235254e-18,100.0,25
-21.117,116.8296,AUS.WA.333387,18441,28000,17000,5000,1007,2978467647.2137785,1087108474.3170142,1293654749.4677837,597704423.4289811,-14794.03941039942,391197.5451342681,103525327.52552415,0.219293672008618,5350,9.094947017729281e-11,1969558247.65,3537632.0600555968,0.0,4.6177598598980356e-18,100.0,25
-20.7571,117.7045,AUS.WA.333525,19058,29000,17000,5000,1006,3048222771.9468327,1141539391.2257135,1312402114.7990708,594281265.9220483,-15222.21981483422,388957.08854598063,104147617.89156324,0.2206118454709589,5200,2.273736754432321e-11,1969558247.65,3597937.286130785,0.0,1.1544399649745089e-18,100.0,25
-17.3472,128.0235,AUS.WA.333595,23377,9000,17000,5000,2467,2597155493.250259,1276677022.7281032,376296852.3129209,944181618.2092348,-39859.259385200974,617966.8691179442,124594481.95250668,0.2639236418029225,3250,0.0,1969558247.65,4831309.786167866,0.0,0.0,100.0,25
-23.6356,150.375,AUS.QLD.333486,18434,34000,17000,5000,6606,2997896011.271314,957074817.6042868,1499712528.1765518,541108665.4904758,-58496.8735497377,354155.6215635164,103956377.21925004,0.2202067477980381,7450,9.094947017729281e-11,1969558247.65,11114974.783873342,0.0,4.6177598598980356e-18,100.0,25
-21.54,140.5017,AUS.QLD.333596,21291,6000,17000,9000,1827,2545493789.29364,1224793868.296698,353953104.5118674,966746816.4850752,-29823.15993642466,632735.7913894816,123688424.37126814,0.262004375293072,3725,1.8189894035458562e-10,1969558247.65,4625599.046837437,0.0,9.23551971979607e-18,100.0,25
-20.5711,139.472,AUS.QLD.333688,17053,31000,17000,5000,1058,3151690675.920596,978745370.3330104,1601748219.6527529,571197085.9348326,-15895.08873296875,373848.492744348,102690675.30883676,0.2175256607033421,4800,0.0,1969558247.65,3532419.378327731,0.0,0.0,100.0,25
-41.603,145.6999,AUS.TAS.333591,32006,28000,17000,5000,4150,2573089197.687605,1044550277.1856468,630540399.3904748,897998521.1114833,-78291.35213851344,587740.0320674658,144073165.89267942,0.3051845798674037,7950,2.0463630789890883e-10,1969558247.65,14815922.22141426,0.0,1.0389959684770577e-17,100.0,25
-41.477,145.385,AUS.TAS.333707,32691,28000,17000,5000,1000,2582119693.4226875,1047812922.523102,630540399.3904748,903766371.5091108,-17380.647349641797,591515.090152713,145018632.1703906,0.3071873242851742,7625,1.1368683772161603e-10,1969558247.65,5284831.881501601,0.0,5.772199824872543e-18,100.0,25
-41.7723,145.5431,AUS.TAS.333876,50000,31000,17000,5000,10000,3395260268.077259,1516460148.1048777,1198187321.4981215,680612798.4742596,-69175.06119435614,445461.0766014029,132430204.6554872,0.28052174823204,6150,4.5474735088646405e-11,1969558247.65,9345206.044084432,0.0,2.3088799299490174e-18,100.0,25
-21.6784,140.4744,AUS.QLD.335458,16850,34000,17000,5000,5952,3299311226.3868117,968911934.8724934,1802026808.4753504,528372483.03896767,-59314.084407691495,345819.7901490043,100999184.66988252,0.2139426419170164,7025,1.5916157281026244e-10,1969558247.65,11935483.164217409,0.0,8.081079754821559e-18,100.0,25
-20.625,140.6885,AUS.QLD.335574,22554,6000,17000,9000,1818,2608965959.6352224,1300246722.3300688,339794379.7359822,968924857.5691712,-29720.2481143476,634161.3192790226,124081017.1755126,0.2628359893502765,3250,1.3642420526593924e-10,1969558247.65,3989242.9938447634,0.0,6.9266397898470515e-18,100.0,25
-20.7406,139.9112,AUS.QLD.335769,17042,31000,17000,5000,4856,3158215075.656572,975507640.9031,1603187602.952881,579519831.8005906,-60125.47292445395,379295.7299134865,103747730.19363618,0.2197647789243896,6825,2.273736754432321e-11,1969558247.65,12584190.02677226,0.0,1.1544399649745089e-18,100.0,25
-31.2166,121.68,AUS.WA.335722,23123,6000,17000,9000,1725,2603562605.284115,1260428930.550485,411791973.8855457,931341700.8480842,-27346.356880692165,609563.1432050711,122485387.07208312,0.259456028205384,4250,9.094947017729281e-11,1969558247.65,5336594.313897776,0.0,4.6177598598980356e-18,100.0,25
-26.9204,120.379,AUS.WA.335749,20747,9000,17000,5000,1424,2591292870.8117967,1181757243.8663168,569325999.4296834,840209627.5157963,-23408.16880260153,549917.2012090887,114828789.13004756,0.243237354785697,3950,2.273736754432321e-11,1969558247.65,3365654.7464947463,0.0,1.1544399649745089e-18,100.0,25
-28.7452,116.9436,AUS.WA.335838,22732,6000,17000,9000,1865,2623337216.1908565,1308245852.7144697,395449144.5250247,919642218.951362,-30593.029957047267,601905.8323036665,121168721.89795916,0.2566669876127008,3350,1.5916157281026244e-10,1969558247.65,4250925.35542157,0.0,8.081079754821559e-18,100.0,25
-20.8684,116.8655,AUS.WA.335166,18082,28000,17000,5000,1006,2963021191.152998,1074432074.0405614,1293654749.4677837,594934367.6446527,-14862.607873972398,389384.5436234252,103029303.01312472,0.2182429625896738,5800,9.094947017729281e-11,1969558247.65,3889128.482186792,0.0,4.6177598598980356e-18,100.0,25
-21.2035,119.2383,AUS.WA.335341,19662,26000,17000,5000,1000,3060740791.300803,1147527977.6468146,1296783159.6029446,616429654.0510437,-14651.50250627048,403453.2085764081,103587943.4022294,0.2194263087831826,4400,1.3642420526593924e-10,1969558247.65,3047719.9788668845,0.0,6.9266397898470515e-18,100.0,25
-27.3105,120.5528,AUS.WA.335342,16497,33000,17000,5000,1009,3341458113.023137,938639930.088097,1946292734.381372,456525448.553668,-13393.747574750863,298795.9060783757,93029353.36376724,0.1970604584534929,6250,4.5474735088646405e-11,1969558247.65,4279905.5315010855,0.0,2.3088799299490174e-18,100.0,25
-31.9665,141.465,AUS.NSW.335554,23146,9000,17000,5000,2340,2657170023.343562,1248967003.9000936,553321245.1847531,854881774.2587157,-37841.382546238536,559520.1212523294,117332455.8206967,0.2485407744917854,4450,4.5474735088646405e-11,1969558247.65,4962493.801251605,0.0,2.3088799299490174e-18,100.0,25
-32.0637,146.3085,AUS.NSW.335658,16530,34000,17000,5000,7019,3097665743.1408405,844297575.3270105,1680933383.4991956,572434784.3146344,-58831.89610242003,374658.5663339282,106175676.5229644,0.224907803136189,8050,4.5474735088646405e-11,1969558247.65,13650076.62882983,0.0,2.3088799299490174e-18,100.0,25
-33.4574,148.9957,AUS.NSW.335835,28855,9000,17000,5000,2861,2604283149.88576,1318077463.0261638,224427864.0642272,1061777822.7953686,-45869.47925372613,694933.5850195687,138682265.88033658,0.2937652461894059,3700,4.5474735088646405e-11,1969558247.65,5735022.33327497,0.0,2.3088799299490174e-18,100.0,25
-28.4868,122.2385,AUS.WA.334147,16567,34000,17000,5000,5876,3487023668.878424,927422719.3334392,2141045638.5016448,418555311.04333967,-52938.447232718376,273944.4510778658,89775678.29292701,0.1901683251865729,7350,4.5474735088646405e-11,1969558247.65,13491414.395735083,0.0,2.3088799299490174e-18,100.0,25
-28.409,121.1478,AUS.WA.334181,22394,7000,17000,9000,1905,2629623334.528511,1267953359.4881902,477795176.9607966,883874798.0795244,-29885.71384023136,578496.0553430486,119111479.91295348,0.2523092119853698,3425,4.5474735088646405e-11,1969558247.65,4639200.476503192,0.0,2.3088799299490174e-18,100.0,25
-30.9106,121.7167,AUS.WA.334445,22396,6000,17000,8000,1602,2558824897.8500915,1208657668.9830985,411791973.8855457,938375254.9814472,-27470.104703002275,614166.6043853571,122678873.51554456,0.259865883007921,4150,9.094947017729281e-11,1969558247.65,4775786.747485746,0.0,4.6177598598980356e-18,100.0,25
-41.2021,146.8156,AUS.TAS.334630,21395,30000,17000,6000,1291,3262756553.2439275,839863955.0229208,1891636252.479962,531256345.7410445,-17551.745074525777,347707.2782875136,101093201.57229345,0.2141417942621803,7300,4.5474735088646405e-11,1969558247.65,6206296.835146509,0.0,2.3088799299490174e-18,100.0,25
-41.4269,145.5264,AUS.TAS.335457,34784,11000,17000,5000,3022,2509850977.4914,1145736222.856609,269040132.05167544,1095074622.583115,-53522.846752294354,716726.3404806488,149564864.97610876,0.3168174322945034,5575,6.821210263296962e-11,1969558247.65,8405128.978319017,0.0,3.4633198949235254e-18,100.0,25
-42.061,145.5855,AUS.TAS.335962,27766,33000,17000,5000,1000,2848182298.211993,866530580.118554,1263699695.5931988,717952022.5002406,-14486.237484123263,469899.5987264074,127073095.48662584,0.2691739923826223,7850,1.5916157281026244e-10,1969558247.65,4939628.196316764,0.0,8.081079754821559e-18,100.0,25
-25.5443,119.348,AUS.WA.568323,20911,9000,17000,5000,2318,2598928141.655113,1203421219.398562,562551819.1291381,832955103.1274132,-36860.78456380489,545169.1149968918,114324613.38720348,0.2421693789325543,4300,0.0,1969558247.65,5363094.06456504,0.0,0.0,100.0,25
