Latitude,Longitude,Location ID,PV Capacity (kW),Wind Turbine Capacity (kW),Genset Capacity (kW),Battery Energy Capacity (kWh),Battery Power Capacity (kW),Total System Generation (kWh),Total PV Generation (kWh),Total Wind Generation (kWh),Total Genset Generation (kWh),Total Battery Generation (kWh),Total CO2 emissions (tonne),System NPC ($),System LCOE ($/kWh),Deficit Hours Fixed,Total Load Reduction (kWh),Total Load Served (kWh),Total Charging Prevented (kWh),Demand Not Served (kWh),Load Reduction Percentage,Demand Met Percentage,Project Lifetime (years)
-31.2166,121.68,AUS.WA.335722,23123,6000,17000,9000,1725,2603562605.284115,1260428930.550485,411791973.8855457,931341700.8480842,0.0,609563.1432050711,122485387.07208312,0.259456028205384,2025,2.523847797419876e-09,1969558247.65,0.0,0.0,1.2814283611217042e-16,100.0,25
-26.9204,120.379,AUS.WA.335749,16508,34000,17000,5000,7049,3338988653.9051285,940303406.8107998,1944182048.1929,454503198.90142906,0.0,297472.34368098533,93683627.85951684,0.1984463826529516,925,1.1596057447604835e-09,1969558247.65,0.0,0.0,5.887643821369992e-17,100.0,25
-28.7452,116.9436,AUS.WA.335838,22732,6000,17000,9000,1865,2623337216.1908565,1308245852.7144697,395449144.5250247,919642218.951362,0.0,601905.8323036665,121168721.89795916,0.2566669876127008,2150,2.819433575496077e-09,1969558247.65,0.0,0.0,1.4315055565683906e-16,100.0,25
-21.7224,122.2109,AUS.WA.335840,18323,32000,17000,5000,1043,3190913940.257111,1047559782.1305388,1624582479.9353826,518771678.1911896,0.0,339536.0633761336,98838272.69607636,0.2093652661873283,1125,1.512034941697493e-09,1969558247.65,0.0,0.0,7.677025767080482e-17,100.0,25
-17.7501,127.8329,AUS.WA.335844,20289,31000,17000,5000,1002,3015469043.3247194,1124452524.8606188,1279024703.6022518,611991814.8618491,0.0,400548.6428270802,109343518.5534811,0.2316181196144824,1050,1.2278178473934531e-09,1969558247.65,0.0,0.0,6.233975810862346e-17,100.0,25
-26.9179,118.6444,AUS.WA.336035,21401,6000,17000,9000,1800,2555363388.5207057,1238618968.6656249,400584874.4959932,916159545.3590876,0.0,599626.4224375228,120161767.62418637,0.2545339955660351,2300,2.864908310584724e-09,1969558247.65,0.0,0.0,1.454594355867881e-16,100.0,25
-17.1813,137.7848,AUS.NT.333325,21024,30000,17000,5000,1040,2958374137.1281586,1149318084.180302,1203683829.4410467,605372223.5068095,0.0,396216.1202852068,107715307.16212612,0.2281691427954671,1150,1.4779288903810082e-09,1969558247.65,0.0,0.0,7.503859772334305e-17,100.0,25
-19.6271,134.15,AUS.NT.333391,18503,33000,17000,5000,1345,3390661694.917906,1067799710.3779596,1868994678.9273293,453867305.6126165,0.0,297056.15152345755,93087791.72982152,0.1971842461698376,900,1.2278178473934531e-09,1969558247.65,0.0,0.0,6.233975810862346e-17,100.0,25
-16.436,136.0985,AUS.NT.333587,22241,6000,17000,10000,1777,2469759512.339675,1211753638.6352608,252793290.2982083,1005212583.406206,0.0,657911.6358393619,128764375.3740207,0.2727565647421225,1850,2.205524651799351e-09,1969558247.65,0.0,0.0,1.1198067660252732e-16,100.0,25
-17.1727,137.752,AUS.NT.333631,20824,29000,17000,5000,1552,2914699279.26458,1134717733.0652645,1164877734.5898898,615103811.6094261,0.0,402585.44469836936,107777980.70308708,0.2283019017179803,1175,1.455191522836685e-09,1969558247.65,0.0,0.0,7.388415775836856e-17,100.0,25
-19.4448,133.8237,AUS.NT.333784,18285,32000,17000,5000,5671,3343100494.033841,1043563323.940154,1842365670.7160945,457171499.3775932,0.0,299218.7463426347,92536644.25275096,0.1960167719202604,675,8.86757334228605e-10,1969558247.65,0.0,0.0,4.502315863400584e-17,100.0,25
-19.6751,134.2835,AUS.NT.334073,20752,6000,17000,9000,1787,2501145305.282656,1194658499.226751,381828217.47038025,924658588.5855248,0.0,605189.046229226,120655162.6225423,0.2555791349877238,2625,3.205968823749572e-09,1969558247.65,0.0,0.0,1.627760350614057e-16,100.0,25
-29.72,135.5749,AUS.SA.333675,17883,31000,17000,5000,7098,3333215665.75012,989659885.1567894,1815379184.7154276,528176595.8779032,0.0,345691.58200208767,98683506.30348596,0.2090374305615361,800,1.0913936421275139e-09,1969558247.65,0.0,0.0,5.541311831877641e-17,100.0,25
-31.1051,137.1544,AUS.SA.335512,23013,6000,17000,9000,1669,2586907174.6016417,1263441604.3195322,370730833.1645311,952734737.1175786,0.0,623564.8854434552,124067605.79374272,0.2628075805422551,1625,1.9554136088117957e-09,1969558247.65,0.0,0.0,9.928183698780776e-17,100.0,25
-30.4374,136.8893,AUS.SA.335647,22527,6000,17000,9000,1696,2561508602.677415,1241949861.681529,359224935.745787,960333805.2500986,0.0,628538.4755361894,124371287.17532653,0.2634508569933414,2125,2.6147972675971687e-09,1969558247.65,0.0,0.0,1.3276059597206848e-16,100.0,25
-18.5074,144.0999,AUS.QLD.334081,18080,29000,17000,5000,5857,2996911566.608005,993776224.9355656,1377481374.271093,625653967.4013474,0.0,409490.5216641818,106998696.61913264,0.2266511745733006,1225,1.540456651127897e-09,1969558247.65,0.0,0.0,7.821330762702295e-17,100.0,25
-20.8766,139.9862,AUS.QLD.334094,21105,6000,17000,8000,1725,2528214122.408813,1210761795.6780317,343672102.7813636,973780223.949418,0.0,637339.1565748941,123999468.69200754,0.2626632483716001,2650,3.2855496101547033e-09,1969558247.65,0.0,0.0,1.6681657493881648e-16,100.0,25
-17.1187,144.4047,AUS.QLD.334276,24269,6000,17000,9000,1784,2603157269.131793,1317928905.2033231,270832585.3646912,1014395778.5637792,0.0,663922.0370699934,129636920.48871449,0.2746048430984233,2450,3.1604940886609252e-09,1969558247.65,0.0,0.0,1.6046715513145666e-16,100.0,25
-21.117,116.8296,AUS.WA.333387,18441,28000,17000,5000,1007,2978467647.2137785,1087108474.3170142,1293654749.4677837,597704423.4289811,0.0,391197.5451342681,103525327.52552415,0.219293672008618,850,1.1823431123048067e-09,1969558247.65,0.0,0.0,6.003087817867444e-17,100.0,25
-20.7571,117.7045,AUS.WA.333525,19058,29000,17000,5000,1006,3048222771.9468327,1141539391.2257135,1312402114.7990708,594281265.9220483,0.0,388957.08854598063,104147617.89156324,0.2206118454709589,1075,1.318767317570746e-09,1969558247.65,0.0,0.0,6.69575179685215e-17,100.0,25
-17.3472,128.0235,AUS.WA.333595,22024,6000,17000,10000,1958,2474781984.6549845,1202786637.4250183,252568524.34097376,1019426822.888992,0.0,667214.8555808453,129404934.76980828,0.2741134367791344,2475,2.989963832078501e-09,1969558247.65,0.0,0.0,1.518088553941479e-16,100.0,25
-20.1656,139.4582,AUS.QLD.334842,17118,32000,17000,5000,7180,3152880901.139974,977802054.7957724,1602516413.1078672,572562433.2363344,0.0,374742.1125531809,103669278.64138038,0.2195985980546435,1025,1.2846612662542611e-09,1969558247.65,0.0,0.0,6.522585802105973e-17,100.0,25
-18.609,143.993,AUS.QLD.334950,22938,6000,17000,9000,1840,2579280276.5927086,1275410531.2255502,315501144.97864574,988368600.3885126,0.0,646887.2489542814,126828204.82207738,0.2686552500192502,1675,2.171418600482866e-09,1969558247.65,0.0,0.0,1.1024901665506555e-16,100.0,25
-20.7187,140.6487,AUS.QLD.334977,22587,6000,17000,9000,1778,2606287632.0332203,1293917288.168177,339794379.7359822,972575964.1290612,0.0,636550.9685224706,124580712.6109818,0.2638944747426842,2825,3.365130396559834e-09,1969558247.65,0.0,0.0,1.7085711481622727e-16,100.0,25
-25.5443,119.348,AUS.WA.568323,20952,7000,17000,9000,1876,2543875826.292294,1205780756.0058663,438932815.4345772,899162254.8518505,0.0,588501.6958005362,119504050.67516838,0.253140779351801,2650,3.3310243452433493e-09,1969558247.65,0.0,0.0,1.691254548687655e-16,100.0,25
-24.237,115.9535,AUS.WA.652958,17661,30000,17000,5000,1719,3161757859.5402584,1045557021.970339,1534259717.7451146,581941119.8248048,0.0,380880.4629253347,103281264.3267018,0.2187766824336878,1075,1.2391865311656147e-09,1969558247.65,0.0,0.0,6.291697809111072e-17,100.0,25
-27.5191,120.588,AUS.WA.652960,16765,33000,17000,5000,5895,3355132936.106512,953072932.3273418,1946292734.381372,455767269.3977984,0.0,298299.677820859,93054851.59072576,0.1971144703552476,750,1.0459189070388675e-09,1969558247.65,0.0,0.0,5.31042383888274e-17,100.0,25
-23.6356,150.375,AUS.QLD.333486,18434,34000,17000,5000,6606,2997896011.271314,957074817.6042868,1499712528.1765518,541108665.4904758,0.0,354155.6215635164,103956377.21925004,0.2202067477980381,775,9.549694368615744e-10,1969558247.65,0.0,0.0,4.848647852892936e-17,100.0,25
-21.54,140.5017,AUS.QLD.333596,21291,6000,17000,9000,1827,2545493789.29364,1224793868.296698,353953104.5118674,966746816.4850752,0.0,632735.7913894816,123688424.37126814,0.262004375293072,2400,3.001332515850663e-09,1969558247.65,0.0,0.0,1.5238607537663512e-16,100.0,25
-20.5711,139.472,AUS.QLD.333688,17053,31000,17000,5000,1058,3151690675.920596,978745370.3330104,1601748219.6527529,571197085.9348326,0.0,373848.492744348,102690675.30883676,0.2175256607033421,1025,1.318767317570746e-09,1969558247.65,0.0,0.0,6.69575179685215e-17,100.0,25
-41.7824,145.434,AUS.TAS.336113,26488,33000,17000,5000,1000,2790549827.74616,798848559.427477,1263699695.5931988,728001572.7254844,0.0,476477.0293488295,127435535.82337336,0.2699417356414862,1400,1.8076207197736947e-09,1969558247.65,0.0,0.0,9.177797721547343e-17,100.0,25
-37.6078,142.6124,AUS.VIC.467811,24445,31000,17000,5000,3602,2727628115.4630904,985851382.0459847,998224571.5417346,743552161.8753711,0.0,486654.8899474304,125767648.58082172,0.2664087150110971,1725,2.023625711444765e-09,1969558247.65,0.0,0.0,1.0274515688273127e-16,100.0,25
-20.9168,116.8861,AUS.WA.333298,18845,28000,17000,5000,1004,3003817916.9504395,1116863188.638389,1293654749.4677837,593299978.8442665,0.0,388314.8361535724,103136169.24124938,0.218469333161391,850,1.2050804798491301e-09,1969558247.65,0.0,0.0,6.118531814364895e-17,100.0,25
-12.9939,130.9975,AUS.NT.336105,25998,5000,17000,11000,1802,2545987466.223485,1315969640.1446333,147833082.33246937,1082184743.7463827,0.0,708289.9147820075,135877660.05214545,0.2878243588210548,1900,2.3305801732931286e-09,1969558247.65,0.0,0.0,1.1833009640988712e-16,100.0,25
-19.6671,134.22,AUS.NT.336129,17716,33000,17000,5000,5929,3345909093.3174767,1019039449.6216284,1868994678.9273293,457874964.7685189,0.0,299679.1644409956,93287026.3240506,0.197606277056423,850,1.114131009671837e-09,1969558247.65,0.0,0.0,5.656755828375092e-17,100.0,25
-22.6868,136.2415,AUS.NT.336208,15913,33000,17000,5000,1000,3285334553.2830825,918183341.365671,1866190619.1825647,500960592.7348466,0.0,327878.7079449571,97735436.38487136,0.2070291709525757,1125,1.4097167877480388e-09,1969558247.65,0.0,0.0,7.157527782841953e-17,100.0,25
-21.545,140.497,AUS.QLD.335859,16651,34000,17000,5000,6796,3290693026.4826684,958300194.1429416,1802026808.4753504,530366023.8643764,0.0,347124.5626192344,101151343.43725003,0.2142649539117899,975,1.432454155292362e-09,1969558247.65,0.0,0.0,7.272971779339405e-17,100.0,25
-19.474,139.3889,AUS.QLD.335937,17956,30000,17000,5000,1066,3102335647.758238,1017837207.4109662,1488384840.7429435,596113599.6043282,0.0,390156.3509410328,104833661.42887507,0.2220650647946824,1025,1.318767317570746e-09,1969558247.65,0.0,0.0,6.69575179685215e-17,100.0,25
-21.2785,140.5052,AUS.QLD.335949,21227,6000,17000,9000,1783,2548540100.647287,1231364883.2384963,353953104.5118674,963222112.8969232,0.0,630428.8728910361,123142389.69305032,0.2608477312863104,2275,2.7284841053187847e-09,1969558247.65,0.0,0.0,1.3853279579694103e-16,100.0,25
-22.6513,136.268,AUS.NT.334762,15191,34000,17000,6000,1195,3288858649.45035,879981270.3158171,1911952582.96721,496924796.1673226,0.0,325237.2790915126,97931106.7622125,0.2074436518972495,925,1.114131009671837e-09,1969558247.65,0.0,0.0,5.656755828375092e-17,100.0,25
-13.4996,131.713,AUS.NT.334824,23970,6000,17000,11000,1724,2511431362.604073,1257481148.3315425,210018620.7344956,1043931593.5380358,0.0,683253.2279706444,132736702.74465583,0.2811709912051747,1700,2.137312549166381e-09,1969558247.65,0.0,0.0,1.0851735670760381e-16,100.0,25
-19.4387,134.0281,AUS.NT.334931,17750,32000,17000,5000,6735,3316907585.853702,1018105649.2065084,1842365670.7160945,456436265.9310993,0.0,298737.5360519045,92130730.7722158,0.1951569411929208,800,1.0459189070388675e-09,1969558247.65,0.0,0.0,5.31042383888274e-17,100.0,25
-19.7162,134.2817,AUS.NT.463918,18502,33000,17000,5000,1028,3389790907.119741,1067819908.296449,1868994678.9273293,452976319.8959626,0.0,296473.00137190754,92932860.50470048,0.1968560613857111,825,1.0686562745831907e-09,1969558247.65,0.0,0.0,5.4258678353801904e-17,100.0,25
-21.5127,134.1564,AUS.NT.597284,16134,32000,17000,5000,1447,3310417720.247273,926578114.5929456,1909939632.7638023,473899972.89052486,0.0,310167.5322568485,93708543.46406405,0.1984991604083287,1000,1.2732925824820995e-09,1969558247.65,0.0,0.0,6.464863803857247e-17,100.0,25
-20.7434,139.4783,AUS.QLD.333400,21174,6000,17000,9000,1810,2524030126.934231,1210935376.448387,339835231.9840641,973259518.5017796,0.0,636998.3548594149,124254928.5458591,0.2632043790373116,2450,3.1832314562052492e-09,1969558247.65,0.0,0.0,1.616215950964312e-16,100.0,25
-41.603,145.6999,AUS.TAS.333591,32756,15000,17000,6000,1319,2473571827.5886474,1069027266.3144736,360395194.2511392,1044149367.0230345,0.0,683395.760716576,148065779.28551754,0.3136419774217402,2450,2.8990143619012083e-09,1969558247.65,0.0,0.0,1.4719109553424984e-16,100.0,25
-41.477,145.385,AUS.TAS.333707,31287,28000,17000,5000,1000,2543060564.494986,1002812006.289108,630540399.3904748,909708158.8154032,0.0,595403.9899446814,144991935.27565575,0.3071307732921218,1625,2.091837814077735e-09,1969558247.65,0.0,0.0,1.0620847677765479e-16,100.0,25
-41.7723,145.5431,AUS.TAS.333876,50000,27000,17000,6000,1000,3288883395.724556,1516460148.1048777,1059427069.1416094,712996178.4780686,0.0,466655.9988138959,133078192.59147604,0.2818943558566355,1450,1.739408617140725e-09,1969558247.65,0.0,0.0,8.831465732054991e-17,100.0,25
-31.9665,141.465,AUS.NSW.335554,22926,6000,17000,9000,1815,2561623581.5531406,1237095761.663013,370300597.90084,954227221.9892874,0.0,624541.7167919886,124586076.26178296,0.2639058363554187,2275,2.8990143619012083e-09,1969558247.65,0.0,0.0,1.4719109553424984e-16,100.0,25
-32.0637,146.3085,AUS.NSW.335658,16530,34000,17000,5000,7019,3097665743.1408405,844297575.3270105,1680933383.4991956,572434784.3146344,0.0,374658.5663339282,106175676.5229644,0.224907803136189,1200,1.796252036001533e-09,1969558247.65,0.0,0.0,9.120075723298617e-17,100.0,25
-33.4574,148.9957,AUS.NSW.335835,24838,24000,17000,5000,1755,2599589445.2824497,1134584261.5646987,561956762.5181067,903048421.1996446,0.0,591045.1916751673,134892275.24502203,0.2857370565360915,2225,2.6830093702301383e-09,1969558247.65,0.0,0.0,1.36223915866992e-16,100.0,25
-20.8684,116.8655,AUS.WA.335166,18082,28000,17000,5000,1006,2963021191.152998,1074432074.0405614,1293654749.4677837,594934367.6446527,0.0,389384.5436234252,103029303.01312472,0.2182429625896738,925,1.318767317570746e-09,1969558247.65,0.0,0.0,6.69575179685215e-17,100.0,25
-21.2035,119.2383,AUS.WA.335341,19662,26000,17000,5000,1000,3060740791.300803,1147527977.6468146,1296783159.6029446,616429654.0510437,0.0,403453.2085764081,103587943.4022294,0.2194263087831826,1000,1.2505552149377763e-09,1969558247.65,0.0,0.0,6.349419807359798e-17,100.0,25
-27.3105,120.5528,AUS.WA.335342,16497,33000,17000,5000,1009,3341458113.023137,938639930.088097,1946292734.381372,456525448.553668,0.0,298795.9060783757,93029353.36376724,0.1970604584534929,900,1.2278178473934531e-09,1969558247.65,0.0,0.0,6.233975810862346e-17,100.0,25
-21.6784,140.4744,AUS.QLD.335458,16850,34000,17000,5000,5952,3299311226.3868117,968911934.8724934,1802026808.4753504,528372483.03896767,0.0,345819.7901490043,100999184.66988252,0.2139426419170164,1075,1.5916157281026242e-09,1969558247.65,0.0,0.0,8.08107975482156e-17,100.0,25
-20.625,140.6885,AUS.QLD.335574,22554,6000,17000,9000,1818,2608965959.6352224,1300246722.3300688,339794379.7359822,968924857.5691712,0.0,634161.3192790226,124081017.1755126,0.2628359893502765,2750,3.365130396559834e-09,1969558247.65,0.0,0.0,1.7085711481622727e-16,100.0,25
-20.7406,139.9112,AUS.QLD.335769,17042,31000,17000,5000,4856,3158215075.656572,975507640.9031,1603187602.952881,579519831.8005906,0.0,379295.7299134865,103747730.19363618,0.2197647789243896,925,1.1368683772161603e-09,1969558247.65,0.0,0.0,5.772199824872543e-17,100.0,25
-21.6549,121.5709,AUS.WA.335579,18462,31000,17000,5000,1000,3180313182.5547247,1055741204.5520184,1592819833.2550676,531752144.7476388,0.0,348031.7787373295,99110934.75612289,0.209942835616899,1125,1.3642420526593924e-09,1969558247.65,0.0,0.0,6.92663978984705e-17,100.0,25
-22.1991,122.3141,AUS.WA.335631,19065,32000,17000,5000,1024,3190790383.1473308,1092849570.5063674,1573757008.82683,524183803.8141331,0.0,343078.29959635006,99821158.54648905,0.2114472750295526,775,1.0231815394945443e-09,1969558247.65,0.0,0.0,5.194979842385289e-17,100.0,25
-29.1785,116.9774,AUS.WA.335652,16609,30000,17000,6000,3424,3260575728.328821,941091626.3003068,1813930081.0602012,505554020.9683127,0.0,330885.10672376066,95715507.42928816,0.2027504340632173,950,1.2732925824820995e-09,1969558247.65,0.0,0.0,6.464863803857247e-17,100.0,25
-28.4868,122.2385,AUS.WA.334147,16567,34000,17000,5000,5876,3487023668.878424,927422719.3334392,2141045638.5016448,418555311.04333967,0.0,273944.4510778658,89775678.29292701,0.1901683251865729,700,9.094947017729281e-10,1969558247.65,0.0,0.0,4.6177598598980345e-17,100.0,25
