Latitude,Longitude,Location ID,PV Capacity (kW),Wind Turbine Capacity (kW),Genset Capacity (kW),Battery Energy Capacity (kWh),Battery Power Capacity (kW),Total System Generation (kWh),Total PV Generation (kWh),Total Wind Generation (kWh),Total Genset Generation (kWh),Total Battery Generation (kWh),Total CO2 emissions (tonne),System NPC ($),System LCOE ($/kWh),Deficit Hours Fixed,Total Load Reduction (kWh),Total Load Served (kWh),Total Charging Prevented (kWh),Demand Not Served (kWh),Load Reduction Percentage,Demand Met Percentage,Project Lifetime (years)
-41.477,145.385,AUS.TAS.333707,31287,28000,17000,5000,1000,2543060564.494986,1002812006.289108,630540399.3904748,909708158.8154032,-11285.0338994802,595403.9899446814,144991935.27565575,0.3071307732921218,29575,1.2278178473934531e-09,1969558247.65,18533760.92231017,0.0,6.233975810862346e-17,100.0,25
-41.7723,145.5431,AUS.TAS.333876,50000,27000,17000,6000,1000,3288883395.724556,1516460148.1048777,1059427069.1416094,712996178.4780686,-9347.519154541236,466655.9988138959,133078192.59147604,0.2818943558566355,25800,1.1368683772161603e-09,1969558247.65,17702967.265078288,0.0,5.772199824872543e-17,100.0,25
-21.6784,140.4744,AUS.QLD.335458,16850,34000,17000,5000,5952,3299311226.3868117,968911934.8724934,1802026808.4753504,528372483.03896767,-40912.83567755951,345819.7901490043,100999184.66988252,0.2139426419170164,9975,1.2960299500264227e-09,1969558247.65,16301390.046486111,0.0,6.580307800354699e-17,100.0,25
-20.625,140.6885,AUS.QLD.335574,22554,6000,17000,9000,1818,2608965959.6352224,1300246722.3300688,339794379.7359822,968924857.5691712,-16608.27045794913,634161.3192790226,124081017.1755126,0.2628359893502765,42000,2.023625711444765e-09,1969558247.65,32694295.511769056,0.0,1.0274515688273127e-16,100.0,25
-20.7406,139.9112,AUS.QLD.335769,17042,31000,17000,5000,4856,3158215075.656572,975507640.9031,1603187602.952881,579519831.8005906,-42648.73973681271,379295.7299134865,103747730.19363618,0.2197647789243896,10075,1.0231815394945443e-09,1969558247.65,16848835.194871634,0.0,5.194979842385289e-17,100.0,25
-41.8501,145.5144,AUS.TAS.333976,28218,33000,17000,5000,1000,2858695544.2783337,879133066.6664754,1263699695.5931988,715862782.0186597,-10031.395330245576,468532.19083121273,126934369.02629106,0.2688801335210402,23250,1.3869794202037156e-09,1969558247.65,14194174.054651491,0.0,7.042083786344502e-17,100.0,25
-41.5746,145.7221,AUS.TAS.334055,31178,28000,17000,5000,1000,2530385936.424479,986376302.6275424,630540399.3904748,913469234.4064616,-11328.896607263849,597865.6139190291,145345536.83421633,0.3078797937111647,29575,1.1823431123048067e-09,1969558247.65,18363130.73050513,0.0,6.003087817867444e-17,100.0,25
-41.2245,148.0131,AUS.TAS.334077,50000,28000,17000,5000,9023,4242894046.05584,1826383946.538831,1948972660.382224,467537439.1347849,-38927.6791156622,306003.25391371665,106127170.20721988,0.2248050540954521,7250,1.0459189070388675e-09,1969558247.65,11632303.63343301,0.0,5.31042383888274e-17,100.0,25
-19.6961,139.366,AUS.QLD.333779,22604,6000,17000,9000,1819,2564534297.2583685,1262186412.3684323,325987821.1254235,976360063.7645124,-18090.924747295627,639027.6617338735,125584573.54797567,0.2660209142944463,41825,2.148681232938543e-09,1969558247.65,33988516.38467103,0.0,1.0909457669009107e-16,100.0,25
-22.0939,140.5736,AUS.QLD.333785,15625,33000,17000,5000,1017,3193979025.4021406,908132530.4200916,1737842601.5985253,548003893.3835238,-9827.039057016516,358668.54821951635,102046755.62439796,0.2161616706976655,25150,5.6843418860808e-10,1969558247.65,16662507.540000135,0.0,2.886099912436272e-17,100.0,25
-20.7216,139.4782,AUS.QLD.333873,16550,31000,17000,5000,5315,3116902913.602374,939034957.7080806,1601748219.6527529,576119736.2415406,-43124.53699735717,377070.3673700883,103012091.7418872,0.2182065046236878,10225,1.0231815394945443e-09,1969558247.65,16940025.33353855,0.0,5.194979842385289e-17,100.0,25
-21.545,140.497,AUS.QLD.335859,16651,34000,17000,5000,6796,3290693026.4826684,958300194.1429416,1802026808.4753504,530366023.8643764,-40971.90257340772,347124.5626192344,101151343.43725003,0.2142649539117899,9925,1.2278178473934531e-09,1969558247.65,16064392.196797766,0.0,6.233975810862346e-17,100.0,25
-19.474,139.3889,AUS.QLD.335937,17956,30000,17000,5000,1066,3102335647.758238,1017837207.4109662,1488384840.7429435,596113599.6043282,-10488.08726524796,390156.3509410328,104833661.42887507,0.2220650647946824,23275,9.322320693172512e-10,1969558247.65,16791229.583618924,0.0,4.7332038563954847e-17,100.0,25
-21.2785,140.5052,AUS.QLD.335949,21227,6000,17000,9000,1783,2548540100.647287,1231364883.2384963,353953104.5118674,963222112.8969232,-17096.537762587228,630428.8728910361,123142389.69305032,0.2608477312863104,44450,1.853095454862341e-09,1969558247.65,35131170.82086104,0.0,9.408685714542246e-17,100.0,25
-20.1656,139.4582,AUS.QLD.334842,23598,9000,17000,5000,2406,2728127003.45735,1347945514.413254,493686891.1466397,886494597.897456,-26101.98310618208,580210.7143238849,119507474.95966232,0.2531480328803686,24200,2.307842805748805e-09,1969558247.65,21047092.14466384,0.0,1.1717565644491262e-16,100.0,25
-18.609,143.993,AUS.QLD.334950,24201,9000,17000,5000,2474,2720071235.0390425,1345636203.791106,469094630.55135167,905340400.6965848,-30373.68058271729,592545.2922559147,121549120.55122374,0.2574727712744908,25100,2.404476617812179e-09,1969558247.65,21146669.742697343,0.0,1.220820262960543e-16,100.0,25
